date,Union,FDP,GRUENE,LINKE,SPD,PIRATEN,AfD
2019-10-25,29.0,8.0,20.0,8.0,14.0,-100,13.0
2019-10-28,26.0,7.5,23.0,9.0,13.5,-100,15.5
2019-10-30,27.0,9.0,18.0,9.0,16.0,-100,15.0
2019-11-01,28.0,8.0,20.0,10.0,13.0,-100,13.0
2019-11-04,25.5,8.0,21.0,10.0,13.5,-100,16.0
2019-11-05,27.0,7.0,22.0,10.0,13.0,-100,14.0
2019-11-06,26.0,9.0,20.0,9.5,15.0,-100,14.0
2019-11-07,27.0,7.0,22.0,10.0,14.0,-100,14.0
2019-11-08,26.0,9.0,21.0,10.0,13.0,-100,13.0
2019-11-11,25.5,8.0,20.5,9.5,15.5,-100,15.0
2019-11-13,27.166666666666668,7.5,20.5,9.0,15.333333333333334,-100,14.166666666666666
2019-11-15,26.0,9.0,19.0,10.0,15.0,-100,13.0
2019-11-18,25.0,8.5,21.0,10.0,15.5,-100,15.0
2019-11-20,28.0,9.0,20.0,9.0,15.0,-100,13.0
2019-11-22,26.0,9.0,21.0,9.0,14.0,-100,13.0
2019-11-25,26.5,8.5,22.0,9.5,14.5,-100,14.0
2019-11-26,26.0,7.0,22.0,10.0,13.0,-100,15.0
2019-11-27,28.0,8.0,20.0,9.0,15.0,-100,14.0
2019-11-28,27.0,7.0,23.0,10.0,13.0,-100,14.0
2019-11-29,27.0,8.0,22.0,8.0,14.0,-100,13.0
2019-12-02,26.75,8.75,21.25,8.5,13.75,-100,15.0
2019-12-04,26.5,9.0,21.5,8.0,14.5,-100,14.0
2019-12-06,28.0,9.0,22.0,8.0,11.0,-100,14.0
2019-12-09,28.0,8.5,20.5,8.5,14.0,-100,15.0
2019-12-11,27.833333333333332,8.0,20.666666666666668,8.5,15.0,-100,14.333333333333334
2019-12-12,27.0,8.0,23.0,9.0,13.0,-100,14.0
2019-12-13,28.0,8.0,22.0,9.0,12.0,-100,13.0
2019-12-16,27.0,8.5,21.0,9.5,13.0,-100,15.0
2019-12-17,27.0,7.0,21.0,10.0,13.0,-100,15.0
2019-12-18,27.0,9.0,20.0,9.0,15.0,-100,14.0
2019-12-20,28.0,8.0,22.0,8.0,13.0,-100,13.0
2019-12-23,28.0,10.0,21.0,8.0,13.0,-100,15.0
2020-01-02,28.0,9.0,21.0,8.0,13.0,-100,14.0
2020-01-06,29.0,9.0,21.5,8.5,13.0,-100,14.0
2020-01-08,27.0,9.0,22.0,8.5,13.5,-100,14.0
2020-01-10,28.0,9.0,22.0,8.0,12.0,-100,13.0
2020-01-13,27.0,9.5,21.0,9.0,12.5,-100,15.0
2020-01-15,26.5,8.0,22.0,9.0,14.5,-100,14.0
2020-01-17,28.0,8.0,22.0,9.0,13.0,-100,13.0
2020-01-21,27.5,8.5,21.0,9.5,13.0,-100,15.0
2020-01-22,26.833333333333332,8.333333333333334,22.833333333333332,8.666666666666666,14.0,-100,14.0
2020-01-24,28.0,9.0,23.0,9.0,12.0,-100,12.0
2020-01-27,27.0,9.0,20.5,8.5,14.0,-100,15.0
2020-01-29,27.0,8.0,21.0,9.0,15.0,-100,14.0
2020-01-31,28.0,9.0,23.0,9.0,12.0,-100,11.0
2020-02-03,28.0,9.0,22.0,8.0,13.0,-100,14.0
2020-02-05,27.5,8.0,21.0,9.0,14.5,-100,14.5
2020-02-06,27.0,6.0,22.0,10.0,14.0,-100,14.0
2020-02-07,28.0,8.0,23.0,9.0,14.0,-100,10.0
2020-02-10,27.5,8.0,22.0,10.0,12.5,-100,14.0
2020-02-12,27.75,7.0,21.5,9.75,14.75,-100,14.0
2020-02-13,26.0,7.0,22.0,9.0,16.0,-100,14.0
2020-02-14,27.0,6.0,24.0,10.0,14.0,-100,11.0
2020-02-17,26.5,7.5,20.5,9.5,14.5,-100,15.0
2020-02-19,27.0,7.0,20.0,10.0,15.0,-100,14.0
2020-02-21,27.0,7.0,24.0,10.0,14.0,-100,10.0
2020-02-24,26.5,7.0,22.0,10.5,14.5,-100,13.0
2020-02-27,25.0,6.0,22.0,10.0,16.0,-100,14.0
2020-02-28,27.0,5.0,24.0,10.0,16.0,-100,10.0
2020-03-02,26.75,6.0,22.0,10.0,15.5,-100,13.75
2020-03-04,25.5,6.5,22.5,9.0,16.5,-100,13.0
2020-03-05,26.0,6.0,23.0,8.0,16.0,-100,14.0
2020-03-06,26.0,6.0,24.0,10.0,15.0,-100,11.0
2020-03-09,26.5,6.5,22.0,9.5,15.5,-100,14.0
2020-03-11,26.0,7.0,21.0,8.0,17.0,-100,14.0
2020-03-13,29.0,6.0,22.0,10.0,14.0,-100,11.0
2020-03-16,28.5,6.5,23.0,9.5,14.5,-100,13.0
2020-03-18,29.0,7.0,22.333333333333332,8.666666666666666,15.5,-100,11.5
2020-03-20,32.0,7.0,20.0,9.0,15.0,-100,9.0
2020-03-23,33.5,6.5,20.0,7.0,15.0,-100,12.0
2020-03-25,34.0,6.0,18.0,8.5,17.0,-100,10.0
2020-03-26,33.0,6.0,22.0,8.0,15.0,-100,10.0
2020-03-30,35.0,6.5,18.0,7.5,15.0,-100,12.0
2020-04-01,33.5,5.5,20.0,8.0,17.0,-100,10.5
2020-04-03,35.5,6.0,17.0,8.5,16.5,-100,10.5
2020-04-06,38.0,5.5,18.0,7.0,16.0,-100,10.0
2020-04-08,36.0,5.5,18.0,8.0,17.0,-100,10.0
2020-04-09,37.0,5.0,16.0,8.0,17.0,-100,10.0
2020-04-14,37.5,7.0,16.0,7.5,16.0,-100,10.5
2020-04-15,37.666666666666664,6.0,18.0,7.333333333333333,17.0,-100,9.0
2020-04-17,39.0,5.0,15.0,8.0,16.0,-100,10.0
2020-04-20,38.5,7.0,16.0,7.5,15.0,-100,10.5
2020-04-22,38.0,6.0,15.0,9.0,16.0,-100,11.0
2020-04-23,39.0,5.0,18.0,7.0,16.0,-100,9.0
2020-04-24,39.0,6.0,15.0,8.0,16.0,-100,9.0
2020-04-27,37.666666666666664,6.0,16.0,8.0,15.833333333333334,-100,10.5
2020-04-29,37.0,6.0,15.0,9.0,15.0,-100,12.0
2020-04-30,38.0,6.0,14.0,8.0,17.0,-100,10.0
2020-05-04,37.5,6.0,17.0,7.5,15.0,-100,11.0
2020-05-06,38.5,5.0,16.0,8.0,16.5,-100,10.5
2020-05-08,40.0,6.0,15.0,7.0,15.0,-100,10.0
2020-05-11,37.5,6.5,16.5,7.5,14.0,-100,11.0
2020-05-13,38.5,6.0,16.0,7.5,15.5,-100,10.5
2020-05-14,38.0,5.25,18.5,7.5,15.25,-100,9.5
2020-05-15,39.0,6.0,16.0,8.0,15.0,-100,9.0
2020-05-18,37.0,6.0,18.0,7.5,14.0,-100,10.5
2020-05-19,38.0,7.0,15.0,8.0,16.0,-100,10.0
2020-05-22,40.0,5.0,16.0,8.0,15.0,-100,9.0
2020-05-25,37.0,6.0,18.0,8.0,15.0,-100,9.5
2020-05-26,38.5,6.5,15.5,8.0,15.5,-100,10.0
2020-05-28,39.0,4.0,19.0,8.0,15.0,-100,9.0
2020-05-29,40.0,5.0,16.0,8.0,15.0,-100,9.0
2020-06-02,38.5,5.5,18.0,8.0,14.0,-100,10.0
2020-06-03,38.0,6.5,17.5,8.0,15.0,-100,8.5
2020-06-05,40.0,6.0,15.0,8.0,16.0,-100,8.0
2020-06-08,38.0,6.5,17.5,8.5,14.0,-100,10.0
2020-06-09,39.0,7.0,17.0,7.0,15.0,-100,9.0
2020-06-10,39.0,4.0,20.0,7.0,15.0,-100,9.0
2020-06-12,40.0,6.0,17.0,8.0,14.0,-100,8.0
2020-06-13,40.0,4.5,18.5,7.0,16.0,-100,9.5
2020-06-15,38.0,6.5,17.5,8.0,15.0,-100,9.5
2020-06-17,38.0,7.0,17.0,8.0,15.0,-100,10.0
2020-06-19,39.0,5.0,18.0,8.0,14.0,-100,9.0
2020-06-22,36.75,5.5,17.75,8.75,15.0,-100,10.5
2020-06-24,37.0,5.5,19.0,7.5,16.0,-100,10.0
2020-06-25,40.0,5.0,19.0,7.0,15.0,-100,9.0
2020-06-26,38.0,6.0,17.0,8.0,14.0,-100,10.0
2020-06-29,36.5,7.0,17.0,8.0,16.0,-100,10.5
2020-07-01,37.0,5.0,20.0,7.0,16.0,-100,10.0
2020-07-02,37.0,6.0,19.0,8.0,16.0,-100,10.0
2020-07-03,38.0,5.0,18.0,8.0,14.0,-100,10.0
2020-07-06,36.0,7.0,17.0,8.0,15.0,-100,11.0
2020-07-08,38.0,6.0,17.0,8.0,15.0,-100,11.0
2020-07-09,39.0,5.0,20.0,7.0,15.0,-100,9.0
2020-07-10,38.0,6.0,18.0,7.0,14.0,-100,10.0
2020-07-13,37.0,7.0,16.5,8.5,14.5,-100,11.0
2020-07-15,38.0,6.0,17.0,8.0,16.0,-100,10.0
2020-07-16,38.0,5.75,19.0,7.75,14.75,-100,9.0
2020-07-20,36.5,7.5,16.0,7.5,16.0,-100,10.0
2020-07-22,37.0,5.5,19.0,7.5,14.5,-100,11.0
2020-07-24,38.0,6.0,18.0,8.0,14.0,-100,9.0
2020-07-27,37.25,6.5,17.5,7.0,14.5,-100,10.5
2020-07-29,37.0,6.0,17.0,8.0,16.0,-100,10.0
2020-07-30,38.0,5.0,21.0,8.0,14.0,-100,9.0
2020-07-31,38.0,6.0,18.0,8.0,14.0,-100,8.0
2020-08-03,36.5,6.5,16.5,8.5,15.0,-100,11.0
2020-08-04,36.0,6.0,18.0,9.0,14.0,-100,11.0
2020-08-05,38.0,6.0,18.0,7.0,15.0,-100,11.0
2020-08-06,38.0,6.0,18.0,8.0,15.0,-100,11.0
2020-08-07,38.0,6.0,18.0,8.0,14.0,-100,8.0
2020-08-10,36.5,6.5,16.0,8.5,16.0,-100,11.0
2020-08-11,36.0,7.0,15.0,9.0,18.0,-100,11.0
2020-08-12,36.0,6.0,16.0,8.0,18.0,-100,11.0
2020-08-14,36.0,6.0,20.0,6.0,16.0,-100,9.0
2020-08-17,36.0,6.0,16.0,8.0,18.0,-100,11.0
2020-08-18,38.0,5.5,19.0,7.0,17.0,-100,9.0
2020-08-19,36.5,6.5,16.5,8.0,16.5,-100,10.0
2020-08-21,36.0,5.0,19.0,7.0,16.0,-100,9.0
2020-08-24,35.75,5.75,17.0,8.5,16.5,-100,11.0
2020-08-26,36.0,6.0,18.0,8.0,16.0,-100,11.0
2020-08-27,38.0,5.0,19.0,8.0,16.0,-100,9.0
2020-08-28,36.0,5.0,19.0,7.0,16.0,-100,9.0
2020-08-31,36.5,6.0,17.5,7.5,16.0,-100,11.0
2020-09-02,36.0,6.0,18.5,7.0,17.0,-100,10.5
2020-09-04,36.0,5.0,18.0,9.0,16.0,-100,9.0
2020-09-07,35.0,6.5,18.0,8.0,16.0,-100,11.0
2020-09-11,36.0,5.5,18.0,8.5,16.5,-100,9.5
2020-09-14,35.5,7.0,17.0,7.5,16.0,-100,11.5
2020-09-16,36.5,5.25,19.125,7.5,16.5,-100,10.0
2020-09-18,36.0,5.0,22.0,8.0,14.0,-100,8.0
2020-09-21,35.0,5.75,17.75,8.25,15.25,-100,12.0
2020-09-23,36.0,6.0,18.0,8.0,16.0,-100,11.0
2020-09-25,35.0,6.0,21.0,8.0,15.0,-100,9.0
2020-09-28,35.0,6.5,19.0,6.5,15.5,-100,11.5
2020-09-30,35.0,6.0,19.5,8.5,15.5,-100,10.5
2020-10-02,36.0,6.0,20.0,7.0,15.0,-100,9.0
2020-10-05,36.0,6.0,18.5,7.0,14.5,-100,11.5
2020-10-07,34.0,5.0,20.0,8.0,17.0,-100,9.0
2020-10-08,37.0,5.0,20.0,7.0,16.0,-100,10.0
2020-10-09,36.0,5.0,20.0,8.0,15.0,-100,9.0
2020-10-10,36.0,5.0,20.0,7.0,16.0,-100,10.0
2020-10-12,35.0,7.0,18.5,8.0,14.5,-100,11.0
2020-10-14,35.0,6.0,19.5,7.5,15.5,-100,10.5
2020-10-16,36.0,6.0,20.0,7.0,15.0,-100,9.0
2020-10-19,35.0,7.5,18.0,8.0,14.5,-100,11.5
2020-10-20,35.5,6.0,20.0,7.0,17.0,-100,10.0
2020-10-21,35.0,6.0,19.0,8.0,15.0,-100,11.0
2020-10-22,38.0,5.0,20.0,8.0,15.0,-100,9.0
2020-10-23,36.0,6.0,20.0,7.0,15.0,-100,9.0
2020-10-26,35.25,6.25,17.75,8.25,14.75,-100,12.0
2020-10-28,35.0,7.0,19.0,8.0,15.0,-100,10.0
2020-10-30,35.0,6.0,19.0,8.0,16.0,-100,10.0
2020-11-02,34.5,6.5,18.0,8.5,15.5,-100,11.0
2020-11-06,36.0,6.0,18.0,8.0,15.0,-100,10.0
2020-11-09,35.75,6.0,18.25,7.25,15.25,-100,11.0
2020-11-11,36.0,6.5,19.0,7.5,15.666666666666666,-100,9.5
2020-11-12,37.0,5.0,20.0,7.0,16.0,-100,9.0
2020-11-13,36.0,5.0,19.0,8.0,15.0,-100,10.0
2020-11-16,36.5,7.0,17.5,7.5,15.5,-100,11.0
2020-11-18,36.0,7.0,18.0,7.0,16.0,-100,9.0
2020-11-19,36.0,6.0,19.0,7.0,16.0,-100,9.0
2020-11-23,36.5,6.5,17.75,8.0,15.25,-100,10.5
2020-11-25,34.5,7.5,19.5,7.5,15.5,-100,10.0
2020-11-26,37.0,5.0,21.0,7.0,16.0,-100,9.0
2020-11-27,37.0,6.0,21.0,8.0,15.0,-100,7.0
2020-11-30,35.5,7.5,17.5,7.0,15.5,-100,11.0
2020-12-02,35.5,6.5,20.0,7.5,15.0,-100,10.0
2020-12-04,36.0,6.0,20.0,8.0,15.0,-100,8.0
2020-12-07,35.5,8.0,17.5,7.5,15.5,-100,10.0
2020-12-09,36.0,6.0,19.666666666666668,7.333333333333333,16.0,-100,9.666666666666666
2020-12-10,37.0,7.0,19.0,7.0,16.5,-100,9.0
2020-12-12,37.0,5.0,20.0,8.0,15.0,-100,8.0
2020-12-14,36.0,7.0,17.0,7.5,17.0,-100,10.0
2020-12-16,35.0,6.0,19.0,8.0,17.0,-100,10.0
2020-12-18,37.0,6.0,19.0,8.0,15.0,-100,8.0
2020-12-21,35.0,8.0,16.5,7.5,16.0,-100,11.0
2020-12-23,36.0,6.0,18.0,9.0,15.0,-100,9.0
2021-01-04,36.5,6.75,18.0,7.75,15.5,-100,10.0
2021-01-05,36.0,6.0,18.0,9.0,15.0,-100,10.0
2021-01-06,35.0,7.0,21.0,7.0,14.0,-100,10.0
2021-01-08,36.0,7.0,20.0,8.0,14.0,-100,8.0
2021-01-11,36.0,7.5,18.0,8.0,15.0,-100,10.0
2021-01-13,36.0,7.0,18.0,8.0,15.0,-100,10.0
2021-01-14,37.0,5.0,20.0,8.0,15.0,-100,10.0
2021-01-17,35.0,7.0,19.0,8.0,15.0,-100,9.0
2021-01-18,35.0,9.0,17.0,8.0,15.0,-100,11.0
2021-01-20,35.333333333333336,6.833333333333333,20.333333333333332,7.166666666666667,15.333333333333334,-100,9.333333333333334
2021-01-25,36.0,7.5,17.5,7.5,15.5,-100,9.5
2021-01-27,36.5,6.5,19.5,7.5,15.0,-100,9.0
2021-02-01,36.25,7.5,17.5,8.25,15.0,-100,10.5
2021-02-02,37.0,6.0,19.0,8.0,15.0,-100,8.0
2021-02-03,35.0,7.5,20.0,6.5,15.5,-100,9.5
2021-02-08,35.75,8.0,18.25,7.75,15.5,-100,9.25
2021-02-10,35.0,8.0,18.0,7.0,17.0,-100,10.0
2021-02-15,35.166666666666664,7.666666666666667,18.0,8.0,16.666666666666668,-100,9.166666666666666
2021-02-17,34.666666666666664,7.666666666666667,19.666666666666668,7.0,15.666666666666666,-100,9.833333333333334
2021-02-22,33.833333333333336,8.333333333333334,18.0,7.666666666666667,16.0,-100,10.0
2021-02-24,34.0,8.0,18.0,9.0,16.0,-100,9.0
2021-02-25,35.0,7.0,19.0,7.0,16.0,-100,10.0
2021-03-01,33.25,8.5,18.0,8.0,16.5,-100,10.0
2021-03-02,33.0,7.0,20.0,7.0,16.0,-100,11.0
2021-03-03,32.0,9.0,19.0,9.0,16.0,-100,10.0
2021-03-08,31.5,9.25,17.5,8.5,16.5,-100,10.75
2021-03-10,31.0,8.0,19.0,8.0,16.0,-100,11.0
2021-03-15,29.25,9.25,19.0,8.0,16.5,-100,10.75
2021-03-17,28.0,9.5,21.0,7.5,17.0,-100,10.5
2021-03-19,28.0,10.0,20.0,8.0,18.0,-100,11.0
2021-03-21,28.5,8.5,21.5,8.5,18.0,-100,10.0
2021-03-22,27.0,10.25,21.0,7.5,17.0,-100,10.5
2021-03-24,25.0,10.0,23.0,9.0,17.0,-100,10.0
2021-03-25,28.0,9.0,23.0,7.0,15.0,-100,12.0
2021-03-29,26.5,10.375,21.5,7.5,16.5,-100,11.0
2021-03-30,27.0,9.0,22.0,7.0,16.0,-100,11.0
2021-03-31,26.0,9.0,23.0,9.0,16.0,-100,10.0
2021-04-01,27.0,10.0,22.0,7.0,16.0,-100,11.0
2021-04-07,27.0,9.0,22.0,9.0,15.0,-100,11.0
2021-04-12,27.25,9.5,21.75,7.5,16.0,-100,11.5
2021-04-14,28.5,10.0,21.5,7.5,15.0,-100,11.0
2021-04-15,29.0,9.666666666666666,21.333333333333332,7.5,16.166666666666668,-100,10.833333333333334
2021-04-19,28.0,11.0,21.0,7.0,16.0,-100,12.0
2021-04-20,24.0,11.5,25.0,7.0,14.5,-100,11.5
2021-04-21,27.0,9.0,28.0,7.0,13.0,-100,10.0
2021-04-23,24.0,12.0,23.0,8.0,17.0,-100,11.0
2021-04-26,23.0,11.666666666666666,25.333333333333332,7.666666666666667,14.333333333333334,-100,11.333333333333334
2021-04-28,24.0,11.0,27.0,7.0,15.0,-100,10.0
2021-05-03,23.5,12.0,26.0,6.5,14.5,-100,11.0
2021-05-05,23.0,11.5,26.0,6.5,15.0,-100,11.0
2021-05-06,23.5,11.0,23.5,9.0,15.0,-100,11.0
2021-05-10,24.75,11.5,25.25,6.75,15.0,-100,10.5
2021-05-11,24.0,11.5,25.0,7.5,15.0,-100,11.0
2021-05-13,27.5,10.0,24.0,6.5,16.0,-100,10.0
2021-05-14,25.0,11.0,24.0,7.0,16.0,-100,12.0
2021-05-17,25.166666666666668,11.5,24.333333333333332,6.5,15.333333333333334,-100,10.666666666666666
2021-05-18,26.0,11.0,24.0,8.0,14.0,-100,11.0
2021-05-20,24.0,11.0,25.0,7.0,14.0,-100,11.0
2021-05-21,24.0,13.0,24.0,6.0,15.5,-100,11.0
2021-05-24,26.0,12.0,22.0,7.0,15.0,-100,11.0
2021-05-25,25.333333333333332,11.833333333333334,22.666666666666668,7.5,14.666666666666666,-100,12.166666666666666
2021-05-28,25.0,13.0,22.0,7.0,16.0,-100,12.0
2021-05-31,25.25,13.75,22.75,6.25,14.75,-100,10.0
2021-06-01,24.0,13.0,22.0,7.0,16.0,-100,11.0
2021-06-04,26.0,12.0,21.0,6.0,17.0,-100,12.0
2021-06-07,26.75,13.75,21.25,6.5,14.75,-100,10.0
2021-06-08,26.0,13.0,21.0,7.0,16.0,-100,11.0
2021-06-09,27.125,11.75,19.625,8.25,16.0,-100,11.25
2021-06-11,27.0,13.0,20.0,6.0,16.0,-100,11.0
2021-06-14,27.75,13.75,20.25,6.5,15.25,-100,10.0
2021-06-15,27.0,12.0,20.0,7.0,17.0,-100,10.0
2021-06-18,28.0,13.0,20.0,6.0,16.0,-100,11.0
2021-06-21,28.5,13.0,20.0,7.0,15.5,-100,9.833333333333334
2021-06-22,28.0,11.0,19.0,7.0,17.0,-100,10.0
2021-06-23,28.0,11.0,21.0,6.0,15.0,-100,12.0
2021-06-24,29.0,10.0,22.0,7.0,14.0,-100,10.0
2021-06-25,28.0,12.0,19.0,7.0,17.0,-100,11.0
2021-06-27,28.0,11.0,21.0,8.0,15.0,-100,10.0
2021-06-28,29.833333333333332,12.0,19.0,7.166666666666667,15.0,-100,10.333333333333334
2021-06-29,28.0,10.0,20.0,7.0,16.0,-100,11.0
2021-06-30,28.0,11.0,20.0,7.0,15.0,-100,11.0
2021-07-02,28.0,12.0,18.0,7.0,17.0,-100,10.0
2021-07-05,29.5,11.75,18.5,7.0,15.75,-100,10.0
2021-07-06,29.0,11.0,19.0,8.0,15.0,-100,11.0
2021-07-09,28.0,12.0,17.0,8.0,17.0,-100,11.0
2021-07-12,29.0,12.25,18.0,7.0,16.0,-100,10.0
2021-07-13,28.0,11.0,20.0,8.0,15.0,-100,11.0
2021-07-14,31.5,12.0,18.0,6.5,16.5,-100,9.5
2021-07-15,30.0,10.0,20.0,7.0,15.0,-100,10.0
2021-07-16,28.0,12.0,18.0,7.0,17.0,-100,11.0
2021-07-19,28.5,12.0,18.5,6.5,16.25,-100,10.75
2021-07-20,28.0,12.0,19.0,7.0,16.0,-100,11.0
2021-07-21,29.0,12.0,19.0,6.0,16.0,-100,10.0
2021-07-22,30.0,12.0,19.5,7.0,16.0,-100,9.5
2021-07-23,27.0,13.0,18.0,7.0,17.0,-100,11.0
2021-07-26,27.0,12.666666666666666,18.166666666666668,7.0,16.166666666666668,-100,11.333333333333334
2021-07-27,28.5,12.5,18.5,6.5,16.0,-100,10.5
2021-07-29,28.0,10.0,21.0,7.0,16.0,-100,11.0
2021-07-30,27.0,13.0,18.0,6.0,17.0,-100,11.0
2021-07-31,27.0,10.0,20.0,7.0,18.0,-100,11.0
2021-08-02,26.75,13.0,19.0,6.5,17.0,-100,10.5
2021-08-03,24.0,13.0,22.0,6.0,18.0,-100,11.0
2021-08-04,27.0,12.0,19.0,6.0,18.0,-100,10.0
2021-08-06,26.0,12.0,18.0,7.0,18.0,-100,11.0
2021-08-09,24.25,12.25,18.75,6.75,18.25,-100,10.75
2021-08-10,22.0,12.0,21.0,7.0,19.0,-100,11.0
2021-08-12,26.0,11.0,19.0,7.0,19.0,-100,11.0
2021-08-13,25.0,12.0,18.0,7.0,20.0,-100,11.0
2021-08-16,24.0,12.25,18.25,6.25,20.5,-100,10.5
2021-08-17,24.75,11.5,18.25,7.25,20.25,-100,11.0
2021-08-18,23.0,13.0,17.0,7.0,21.0,-100,11.5
2021-08-20,22.0,13.0,17.0,7.0,22.0,-100,12.0
2021-08-23,22.5,12.5,17.5,6.5,23.0,-100,10.5
2021-08-24,22.5,12.5,17.0,7.0,23.5,-100,11.0
2021-08-26,24.0,10.25,18.5,6.0,23.0,-100,10.75
2021-08-27,21.0,13.0,17.0,6.0,24.0,-100,11.0
2021-08-29,21.0,11.0,19.0,7.0,25.0,-100,11.0
2021-08-30,20.5,12.75,17.25,6.5,24.0,-100,11.0
2021-08-31,20.5,12.0,17.0,7.5,25.0,-100,11.5
2021-09-01,20.0,13.0,16.0,6.0,25.0,-100,12.0
2021-09-02,21.0,12.0,16.0,7.0,25.5,-100,11.5
2021-09-03,20.0,13.0,16.0,7.0,25.0,-100,12.0
2021-09-06,21.125,12.625,14.875,7.125,25.0,-100,11.5
2021-09-07,22.333333333333332,10.5,15.833333333333334,6.0,26.0,-100,11.666666666666666
2021-09-09,22.0,11.0,17.0,6.0,25.0,-100,11.0
2021-09-10,20.0,13.0,15.0,6.0,26.0,-100,11.0
2021-09-13,21.5,12.166666666666666,16.0,6.166666666666667,25.333333333333332,-100,11.166666666666666
2021-09-14,20.0,10.5,16.0,7.0,25.5,-100,11.5
2021-09-15,22.0,11.0,15.0,6.0,26.0,-100,11.0
2021-09-16,21.666666666666668,10.666666666666666,16.333333333333332,6.666666666666667,26.333333333333332,-100,11.0
2021-09-17,21.0,12.0,15.0,6.0,26.0,-100,11.0
2021-09-20,22.0,11.5,16.0,6.25,25.0,-100,11.0
2021-09-21,21.0,11.0,16.0,7.0,25.0,-100,11.0
2021-09-22,21.0,11.0,14.0,7.0,25.0,-100,12.0
2021-09-23,23.0,11.375,16.375,6.0,25.5,-100,10.25
2021-09-30,20.0,13.0,16.0,5.0,28.0,-100,10.0
2021-10-01,21.0,12.0,16.0,5.0,28.0,-100,10.0
2021-10-04,20.5,13.75,15.75,4.75,27.0,-100,9.5
2021-10-05,20.0,13.0,17.0,5.0,26.0,-100,10.0
2021-10-08,20.0,14.0,15.0,5.0,28.0,-100,10.0
2021-10-11,19.75,14.25,16.0,4.5,27.25,-100,10.0
2021-10-12,19.0,14.0,17.0,5.0,26.0,-100,10.0
2021-10-14,19.5,13.5,16.0,5.0,28.0,-100,10.25
2021-10-15,19.0,13.0,16.0,4.0,28.0,-100,11.0
2021-10-18,19.25,15.0,16.0,5.0,27.0,-100,10.25
2021-10-19,21.0,13.0,16.0,5.0,25.0,-100,11.0
2021-10-22,20.0,14.0,17.0,4.0,27.0,-100,11.0
2021-10-25,20.0,15.0,16.5,5.0,26.5,-100,10.0
2021-10-26,21.0,14.0,17.0,5.0,25.0,-100,11.0
2021-10-27,22.0,13.0,16.0,4.0,26.0,-100,10.0
2021-10-28,20.0,14.0,16.0,5.0,27.0,-100,11.0
2021-10-29,21.0,13.0,16.0,5.0,27.0,-100,11.0
2021-11-01,20.5,14.25,16.0,5.0,26.0,-100,10.25
2021-11-02,22.0,13.0,16.0,5.0,25.0,-100,10.0
2021-11-03,21.0,13.0,16.0,5.0,27.0,-100,10.0
2021-11-04,21.0,15.0,16.0,4.0,26.0,-100,10.0
2021-11-05,21.0,14.0,15.0,5.0,27.0,-100,11.0
2021-11-08,21.25,13.75,16.0,5.25,25.75,-100,9.75
2021-11-09,21.0,14.0,16.0,6.0,25.0,-100,10.0
2021-11-11,21.5,13.5,15.5,5.25,27.5,-100,10.25
2021-11-12,22.0,13.0,15.0,5.0,26.0,-100,11.0
2021-11-15,21.5,12.5,16.0,5.25,25.5,-100,10.75
2021-11-16,21.0,12.0,18.0,6.0,24.0,-100,11.0
2021-11-19,21.0,13.0,15.0,5.0,26.0,-100,12.0
2021-11-22,22.0,13.0,15.5,5.25,25.0,-100,10.5
2021-11-23,22.5,11.0,17.0,6.0,24.5,-100,11.5
2021-11-24,21.0,13.0,17.0,5.0,25.0,-100,11.0
2021-11-25,19.0,13.0,17.0,5.0,28.0,-100,11.0
2021-11-26,21.0,13.0,15.0,6.0,26.0,-100,12.0
2021-11-29,21.5,13.0,16.5,5.25,24.5,-100,10.5
2021-11-30,20.0,12.0,16.0,6.0,27.0,-100,11.0
2021-12-01,23.0,12.0,17.0,5.0,25.0,-100,11.0
2021-12-03,21.0,13.0,15.0,5.0,26.0,-100,12.0
2021-12-06,22.0,12.25,16.0,5.25,25.5,-100,10.75
2021-12-07,21.0,11.0,15.0,5.0,28.0,-100,11.0
2021-12-09,22.0,12.0,16.5,5.0,27.0,-100,10.5
2021-12-10,22.0,13.0,15.0,5.0,26.0,-100,11.0
2021-12-13,22.5,12.0,14.75,5.25,26.5,-100,10.75
2021-12-14,22.5,10.5,16.0,5.5,27.0,-100,10.5
2021-12-15,24.0,13.0,15.0,5.0,26.0,-100,10.5
2021-12-16,22.0,11.0,16.0,5.0,27.0,-100,11.0
2021-12-18,23.0,12.0,14.0,5.0,27.0,-100,12.0
2021-12-20,22.75,11.5,15.25,5.25,26.75,-100,10.25
2021-12-23,23.0,11.0,15.0,5.0,28.0,-100,11.0
2021-12-30,24.0,10.0,16.0,5.0,27.0,-100,11.0
2022-01-03,23.5,11.5,15.75,5.0,26.25,-100,11.25
2022-01-05,23.0,11.0,16.0,5.0,26.0,-100,11.0
2022-01-08,23.0,12.0,16.0,5.0,27.0,-100,11.0
2022-01-10,24.0,11.0,16.0,5.0,25.75,-100,10.5
