date,size,firm,Union,FDP,GRUENE,LINKE,SPD,AfD
2019-09-20,2500,Forsa,27.0,8.0,22.0,7.0,15.0,13.0
2019-09-23,2052,INSA YouGov,26.0,8.0,22.0,8.0,14.0,16.0
2019-09-25,1719,Emnid,27.0,7.0,21.0,8.0,16.0,15.0
2019-09-26,1325,FG Wahlen,27.0,6.0,27.0,7.0,13.0,14.0
2019-09-27,2505,Forsa,27.0,9.0,23.0,7.0,13.0,13.0
2019-09-30,2058,INSA YouGov,26.5,8.0,22.0,8.0,13.0,16.0
2019-10-01,1449,Emnid,27.0,8.0,21.0,8.0,15.0,15.0
2019-10-01,1573,YouGov,26.0,8.0,22.0,8.0,13.0,15.0
2019-10-04,2505,Forsa,28.0,8.0,22.0,7.0,14.0,13.0
2019-10-07,1002,GMS,27.0,8.5,21.0,9.0,14.0,16.0
2019-10-07,2059,INSA YouGov,27.0,8.5,21.0,9.0,13.0,16.0
2019-10-09,1916,Emnid,28.0,7.0,21.0,8.0,14.0,15.0
2019-10-09,1504,Infratest dimap,28.0,7.0,24.0,8.0,13.0,14.0
2019-10-10,1238,Allensbach,29.5,6.5,23.5,7.0,16.0,13.0
2019-10-11,2500,Forsa,27.0,8.0,23.0,8.0,14.0,12.0
2019-10-14,2052,INSA YouGov,28.0,7.5,21.5,8.0,14.0,15.0
2019-10-16,1444,Emnid,29.0,7.0,20.0,9.0,15.0,13.0
2019-10-16,1062,Infratest dimap,28.0,7.0,22.0,8.0,14.0,14.0
2019-10-17,1226,FG Wahlen,29.0,6.0,24.0,8.0,14.0,13.0
2019-10-18,2501,Forsa,27.0,8.0,22.0,8.0,14.0,13.0
2019-10-21,2041,INSA YouGov,27.0,7.5,22.5,9.0,13.5,15.0
2019-10-23,1441,Emnid,29.0,8.0,20.0,9.0,15.0,14.0
2019-10-25,2501,Forsa,29.0,8.0,20.0,8.0,14.0,13.0
2019-10-28,2042,INSA YouGov,26.0,7.5,23.0,9.0,13.5,15.5
2019-10-30,1920,Emnid,27.0,9.0,18.0,9.0,16.0,15.0
2019-11-01,2502,Forsa,28.0,8.0,20.0,10.0,13.0,13.0
2019-11-04,2047,INSA YouGov,25.5,8.0,21.0,10.0,13.5,16.0
2019-11-05,1583,YouGov,27.0,7.0,22.0,10.0,13.0,14.0
2019-11-06,1431,Emnid,26.0,10.0,18.0,10.0,16.0,14.0
2019-11-06,1507,Infratest dimap,26.0,8.0,22.0,9.0,14.0,14.0
2019-11-07,1264,FG Wahlen,27.0,7.0,22.0,10.0,14.0,14.0
2019-11-08,2501,Forsa,26.0,9.0,21.0,10.0,13.0,13.0
2019-11-11,2096,INSA YouGov,25.5,8.0,20.5,9.5,15.5,15.0
2019-11-13,1298,Allensbach,29.5,7.5,21.5,8.0,14.0,14.5
2019-11-13,1525,Emnid,27.0,8.0,18.0,10.0,17.0,14.0
2019-11-13,1046,Infratest dimap,25.0,7.0,22.0,9.0,15.0,14.0
2019-11-14,10198,Civey,27.7,8.7,20.5,9.6,14.3,13.1
2019-11-15,2501,Forsa,26.0,9.0,19.0,10.0,15.0,13.0
2019-11-18,4115,INSA YouGov,25.0,8.5,21.0,10.0,15.5,15.0
2019-11-20,1905,Emnid,28.0,9.0,20.0,9.0,15.0,13.0
2019-11-22,2501,Forsa,26.0,9.0,21.0,9.0,14.0,13.0
2019-11-25,2069,INSA YouGov,26.5,8.5,22.0,9.5,14.5,14.0
2019-11-26,1648,YouGov,26.0,7.0,22.0,10.0,13.0,15.0
2019-11-27,1910,Emnid,28.0,8.0,20.0,9.0,15.0,14.0
2019-11-28,1340,FG Wahlen,27.0,7.0,23.0,10.0,13.0,14.0
2019-11-29,2500,Forsa,27.0,8.0,22.0,8.0,14.0,13.0
2019-12-02,1004,GMS,27.0,9.0,21.0,8.0,14.0,15.0
2019-12-02,2060,INSA YouGov,26.5,8.5,21.5,9.0,13.5,15.0
2019-12-04,1876,Emnid,28.0,9.0,20.0,8.0,16.0,13.0
2019-12-04,1507,Infratest dimap,25.0,9.0,23.0,8.0,13.0,15.0
2019-12-06,2502,Forsa,28.0,9.0,22.0,8.0,11.0,14.0
2019-12-09,2052,INSA YouGov,28.0,8.5,20.5,8.5,14.0,15.0
2019-12-11,1270,Allensbach,28.5,7.0,21.0,8.5,15.0,15.0
2019-12-11,1978,Emnid,28.0,9.0,20.0,9.0,16.0,13.0
2019-12-11,1038,Infratest dimap,27.0,8.0,21.0,8.0,14.0,15.0
2019-12-12,1366,FG Wahlen,27.0,8.0,23.0,9.0,13.0,14.0
2019-12-13,2502,Forsa,28.0,8.0,22.0,9.0,12.0,13.0
2019-12-16,2020,INSA YouGov,27.0,8.5,21.0,9.5,13.0,15.0
2019-12-17,1586,YouGov,27.0,7.0,21.0,10.0,13.0,15.0
2019-12-18,1899,Emnid,27.0,9.0,20.0,9.0,15.0,14.0
2019-12-20,2501,Forsa,28.0,8.0,22.0,8.0,13.0,13.0
2019-12-23,2034,INSA YouGov,28.0,10.0,21.0,8.0,13.0,15.0
2020-01-02,1005,GMS,28.0,9.0,21.0,8.0,13.0,14.0
2020-01-06,2048,INSA YouGov,29.0,9.0,21.5,8.5,13.0,14.0
2020-01-08,1506,Infratest dimap,27.0,9.0,23.0,8.0,13.0,14.0
2020-01-08,1829,Kantar Emnid,27.0,9.0,21.0,9.0,14.0,14.0
2020-01-10,2503,Forsa,28.0,9.0,22.0,8.0,12.0,13.0
2020-01-13,2040,INSA YouGov,27.0,9.5,21.0,9.0,12.5,15.0
2020-01-15,2009,Kantar Emnid,26.0,9.0,21.0,9.0,15.0,14.0
2020-01-15,1282,FG Wahlen,27.0,7.0,23.0,9.0,14.0,14.0
2020-01-17,2504,Forsa,28.0,8.0,22.0,9.0,13.0,13.0
2020-01-21,2122,INSA,27.5,8.5,21.0,9.5,13.0,15.0
2020-01-22,1273,Allensbach,28.5,8.0,23.5,8.0,14.0,13.0
2020-01-22,2100,Kantar Emnid,26.0,9.0,21.0,10.0,14.0,15.0
2020-01-22,1043,Infratest dimap,26.0,8.0,24.0,8.0,14.0,14.0
2020-01-24,2507,Forsa,28.0,9.0,23.0,9.0,12.0,12.0
2020-01-27,2081,INSA,27.0,9.0,20.5,8.5,14.0,15.0
2020-01-29,1442,Kantar Emnid,27.0,8.0,21.0,9.0,15.0,14.0
2020-01-31,2504,Forsa,28.0,9.0,23.0,9.0,12.0,11.0
2020-02-03,2059,INSA YouGov,28.0,9.0,22.0,8.0,13.0,14.0
2020-02-05,1503,Infratest dimap,27.0,8.0,22.0,9.0,14.0,14.0
2020-02-05,1889,Kantar Emnid,28.0,8.0,20.0,9.0,15.0,15.0
2020-02-06,1067,FG Wahlen,27.0,6.0,22.0,10.0,14.0,14.0
2020-02-07,2504,Forsa,28.0,8.0,23.0,9.0,14.0,10.0
2020-02-10,2086,INSA YouGov,27.5,8.0,22.0,10.0,12.5,14.0
2020-02-12,1262,Allensbach ,27.5,8.0,23.0,9.5,14.5,13.0
2020-02-12,1886,Kantar Emnid,28.0,6.0,20.0,10.0,15.0,15.0
2020-02-13,1007,Infratest dimap,26.0,7.0,22.0,9.0,16.0,14.0
2020-02-14,2502,Forsa,27.0,6.0,24.0,10.0,14.0,11.0
2020-02-17,2065,INSA YouGov,26.5,7.5,20.5,9.5,14.5,15.0
2020-02-19,1417,Kantar Emnid,27.0,7.0,20.0,10.0,15.0,14.0
2020-02-21,2504,Forsa,27.0,7.0,24.0,10.0,14.0,10.0
2020-02-24,2033,INSA YouGov,26.5,7.0,22.0,10.5,14.5,13.0
2020-02-27,1509,Kantar Emnid,25.0,6.0,22.0,10.0,16.0,14.0
2020-02-28,2505,Forsa,27.0,5.0,24.0,10.0,16.0,10.0
2020-03-02,1632,YouGov,27.0,6.0,21.0,10.0,15.0,14.0
2020-03-02,2061,INSA YouGov,26.5,6.0,23.0,10.0,16.0,13.5
2020-03-04,1423,Kantar Emnid,24.0,7.0,22.0,9.0,17.0,14.0
2020-03-04,1502,Infratest dimap,27.0,6.0,23.0,9.0,16.0,12.0
2020-03-05,1276,FG Wahlen,26.0,6.0,23.0,8.0,16.0,14.0
2020-03-06,2503,Forsa,26.0,6.0,24.0,10.0,15.0,11.0
2020-03-09,2050,INSA YouGov,26.5,6.5,22.0,9.5,15.5,14.0
2020-03-11,1414, Kantar Emnid,26.0,7.0,21.0,8.0,17.0,14.0
2020-03-13,2503,Forsa,29.0,6.0,22.0,10.0,14.0,11.0
2020-03-16,2049,INSA YouGov,28.5,6.5,23.0,9.5,14.5,13.0
2020-03-18,1219,Allensbach,29.0,7.0,23.0,8.0,16.5,11.5
2020-03-18,1603,Kantar Emnid,28.0,7.0,21.0,9.0,16.0,13.0
2020-03-18,1035,Infratest dimap,30.0,7.0,23.0,9.0,14.0,10.0
2020-03-20,2504,Forsa,32.0,7.0,20.0,9.0,15.0,9.0
2020-03-23,2070,INSA YouGov,33.5,6.5,20.0,7.0,15.0,12.0
2020-03-25,1441,Kantar Emnid,32.0,6.0,19.0,9.0,18.0,11.0
2020-03-25,1502,Forsa,36.0,6.0,17.0,8.0,16.0,9.0
2020-03-26,1473,FG Wahlen,33.0,6.0,22.0,8.0,15.0,10.0
2020-03-30,2061,INSA YouGov,35.0,6.5,18.0,7.5,15.0,12.0
2020-04-01,1426,Kantar Emnid,33.0,6.0,18.0,9.0,18.0,11.0
2020-04-01,1502,Infratest dimap,34.0,5.0,22.0,7.0,16.0,10.0
2020-04-03,1615,YouGov,34.0,6.0,18.0,9.0,16.0,12.0
2020-04-03,2506,Forsa,37.0,6.0,16.0,8.0,17.0,9.0
2020-04-06,2062,INSA YouGov,38.0,5.5,18.0,7.0,16.0,10.0
2020-04-08,1912,Kantar Emnid,37.0,6.0,16.0,9.0,17.0,10.0
2020-04-08,1175,FG Wahlen,35.0,5.0,20.0,7.0,17.0,10.0
2020-04-09,2001,Forsa,37.0,5.0,16.0,8.0,17.0,10.0
2020-04-14,2108,INSA YouGov,37.5,7.0,16.0,7.5,16.0,10.5
2020-04-15,1152,Allensbach,38.0,6.0,19.0,7.0,16.0,9.0
2020-04-15,1534,Kantar Emnid,37.0,7.0,16.0,8.0,18.0,9.0
2020-04-15,1057,Infratest dimap,38.0,5.0,19.0,7.0,17.0,9.0
2020-04-17,2002,Forsa,39.0,5.0,15.0,8.0,16.0,10.0
2020-04-20,2054,INSA YouGov,38.5,7.0,16.0,7.5,15.0,10.5
2020-04-22,2003,Kantar Emnid,38.0,6.0,15.0,9.0,16.0,11.0
2020-04-23,1323,FG Wahlen,39.0,5.0,18.0,7.0,16.0,9.0
2020-04-24,2505,Forsa,39.0,6.0,15.0,8.0,16.0,9.0
2020-04-27,1002,GMS,38.0,6.0,16.0,8.0,16.0,10.0
2020-04-27,2071,INSA YouGov,38.0,7.0,16.0,7.0,15.5,10.5
2020-04-27,1636,YouGov,37.0,5.0,16.0,9.0,16.0,11.0
2020-04-29,1443,Kantar Emnid,37.0,6.0,15.0,9.0,15.0,12.0
2020-04-30,2004,Forsa,38.0,6.0,14.0,8.0,17.0,10.0
2020-05-04,2101,INSA YouGov,37.5,6.0,17.0,7.5,15.0,11.0
2020-05-06,1426,Kantar,38.0,5.0,14.0,8.0,17.0,12.0
2020-05-06,1503,Infratest dimap,39.0,5.0,18.0,8.0,16.0,9.0
2020-05-08,2503,Forsa,40.0,6.0,15.0,7.0,15.0,10.0
2020-05-11,2061,INSA YouGov,37.5,6.5,16.5,7.5,14.0,11.0
2020-05-13,1559,Kantar,39.0,6.0,14.0,8.0,16.0,11.0
2020-05-13,1074,Infratest dimap,38.0,6.0,18.0,7.0,15.0,10.0
2020-05-14,1013,Allensbach,38.0,5.5,19.0,7.0,15.5,9.0
2020-05-14,1282,FG Wahlen,38.0,5.0,18.0,8.0,15.0,10.0
2020-05-15,2509,Forsa,39.0,6.0,16.0,8.0,15.0,9.0
2020-05-18,2092,INSA YouGov,37.0,6.0,18.0,7.5,14.0,10.5
2020-05-19,1914,Kantar,38.0,7.0,15.0,8.0,16.0,10.0
2020-05-22,2002,Forsa,40.0,5.0,16.0,8.0,15.0,9.0
2020-05-25,2062,INSA YouGov,37.0,6.0,18.0,8.0,15.0,9.5
2020-05-26,1934,Kantar,40.0,8.0,15.0,7.0,16.0,9.0
2020-05-26,1584,YouGov,37.0,5.0,16.0,9.0,15.0,11.0
2020-05-28,1377,FG Wahlen,39.0,4.0,19.0,8.0,15.0,9.0
2020-05-29,1507,Forsa,40.0,5.0,16.0,8.0,15.0,9.0
2020-06-02,2047,INSA YouGov,38.5,5.5,18.0,8.0,14.0,10.0
2020-06-03,1428,Kantar,38.0,7.0,16.0,8.0,15.0,8.0
2020-06-03,1505,Infratest dimap,38.0,6.0,19.0,8.0,15.0,9.0
2020-06-05,2002,Forsa,40.0,6.0,15.0,8.0,16.0,8.0
2020-06-08,2051,INSA YouGov,38.0,6.5,17.5,8.5,14.0,10.0
2020-06-09,1934,Kantar,39.0,7.0,17.0,7.0,15.0,9.0
2020-06-10,1270,FG Wahlen,39.0,4.0,20.0,7.0,15.0,9.0
2020-06-12,2504,Forsa,40.0,6.0,17.0,8.0,14.0,8.0
2020-06-13,1314,Allensbach,40.0,4.5,18.5,7.0,16.0,9.5
2020-06-15,2069,INSA YouGov,37.0,7.0,18.0,8.0,15.0,10.0
2020-06-15,1002,GMS,39.0,6.0,17.0,8.0,15.0,9.0
2020-06-17,2403,Kantar,38.0,7.0,17.0,8.0,15.0,10.0
2020-06-19,2501,Forsa,39.0,5.0,18.0,8.0,14.0,9.0
2020-06-22,1636,YouGov,37.0,5.0,17.0,9.0,15.0,11.0
2020-06-22,2058,INSA/YouGov,36.5,6.0,18.5,8.5,15.0,10.0
2020-06-24,1550,Kantar,37.0,6.0,18.0,8.0,16.0,10.0
2020-06-24,1068,Infratest dimap,37.0,5.0,20.0,7.0,16.0,10.0
2020-06-25,1227,FG Wahlen,40.0,5.0,19.0,7.0,15.0,9.0
2020-06-26,2501,Forsa,38.0,6.0,17.0,8.0,14.0,10.0
2020-06-29,2051,INSA/YouGov,36.5,7.0,17.0,8.0,16.0,10.5
2020-07-01,1068,Infratest dimap,37.0,5.0,20.0,7.0,16.0,10.0
2020-07-02,1436,Kantar,37.0,6.0,19.0,8.0,16.0,10.0
2020-07-03,2503,Forsa,38.0,5.0,18.0,8.0,14.0,10.0
2020-07-06,2040,INSA/YouGov,36.0,7.0,17.0,8.0,15.0,11.0
2020-07-08,1426,Kantar,38.0,6.0,17.0,8.0,15.0,11.0
2020-07-09,1226,FG Wahlen,39.0,5.0,20.0,7.0,15.0,9.0
2020-07-10,2500,Forsa,38.0,6.0,18.0,7.0,14.0,10.0
2020-07-13,2051,INSA/YouGov,37.0,7.0,16.5,8.5,14.5,11.0
2020-07-15,1449,Kantar,38.0,6.0,17.0,8.0,16.0,10.0
2020-07-16,1237,Allensbach,38.0,5.5,20.0,7.5,15.5,9.0
2020-07-16,2501,Forsa,38.0,6.0,18.0,8.0,14.0,9.0
2020-07-20,2049,INSA/YouGov,36.5,7.5,16.0,7.5,16.0,10.0
2020-07-22,2031,Kantar,37.0,6.0,18.0,8.0,15.0,11.0
2020-07-22,1064,Infratest dimap,37.0,5.0,20.0,7.0,14.0,11.0
2020-07-24,2504,Forsa,38.0,6.0,18.0,8.0,14.0,9.0
2020-07-27,2039,INSA/YouGov,36.5,7.0,16.0,8.0,15.0,11.0
2020-07-27,1003,GMS,38.0,6.0,19.0,6.0,14.0,10.0
2020-07-29,1449,Kantar,37.0,6.0,17.0,8.0,16.0,10.0
2020-07-30,1249,FG Wahlen,38.0,5.0,21.0,8.0,14.0,9.0
2020-07-31,2504,Forsa,38.0,6.0,18.0,8.0,14.0,8.0
2020-08-03,2090,INSA/YouGov,36.5,6.5,16.5,8.5,15.0,11.0
2020-08-04,1623,YouGov,36.0,6.0,18.0,9.0,14.0,11.0
2020-08-05,1511,Infratest dimap,38.0,6.0,18.0,7.0,15.0,11.0
2020-08-06,1564,Kantar,38.0,6.0,18.0,8.0,15.0,11.0
2020-08-07,2502,Forsa,38.0,6.0,18.0,8.0,14.0,8.0
2020-08-10,2036,INSA/YouGov,36.5,6.5,16.0,8.5,16.0,11.0
2020-08-11,1012,INSA/YouGov,36.0,7.0,15.0,9.0,18.0,11.0
2020-08-12,1912,Kantar,36.0,6.0,16.0,8.0,18.0,11.0
2020-08-14,2501,Forsa,36.0,6.0,20.0,6.0,16.0,9.0
2020-08-17,2101,INSA/YouGov,36.0,6.0,16.0,8.0,18.0,11.0
2020-08-18,1231,Allensbach,38.0,5.5,19.0,7.0,17.0,9.0
2020-08-19,2107,Kantar,36.0,7.0,16.0,8.0,17.0,10.0
2020-08-19,1065,Infratest dimap,37.0,6.0,17.0,8.0,16.0,10.0
2020-08-21,2504,Forsa,36.0,5.0,19.0,7.0,16.0,9.0
2020-08-24,1611,YouGov,36.0,5.0,18.0,8.0,16.0,11.0
2020-08-24,2067,INSA/YouGov,35.5,6.5,16.0,9.0,17.0,11.0
2020-08-26,1597,Kantar,36.0,6.0,18.0,8.0,16.0,11.0
2020-08-27,1303,FG Wahlen,38.0,5.0,19.0,8.0,16.0,9.0
2020-08-28,2502,Forsa,36.0,5.0,19.0,7.0,16.0,9.0
2020-08-31,2068,INSA/YouGov,36.5,6.0,17.5,7.5,16.0,11.0
2020-09-02,1447,Kantar,36.0,6.0,18.0,7.0,17.0,11.0
2020-09-02,1527,Infratest dimap,36.0,6.0,19.0,7.0,17.0,10.0
2020-09-04,2503,Forsa,36.0,5.0,18.0,9.0,16.0,9.0
2020-09-07,2068,INSA/YouGov,35.0,6.5,18.0,8.0,16.0,11.0
2020-09-11,1446,Kantar,36.0,6.0,18.0,8.0,17.0,10.0
2020-09-11,2501,Forsa,36.0,5.0,18.0,9.0,16.0,9.0
2020-09-14,2036,INSA/YouGov,35.5,7.0,17.0,7.5,16.0,11.5
2020-09-16,1043,Allensbach,37.0,6.0,19.5,7.0,17.0,9.0
2020-09-16,1534,Kantar,36.0,5.0,18.0,8.0,16.0,11.0
2020-09-16,1051,Infratest dimap,36.0,5.0,20.0,8.0,16.0,10.0
2020-09-16,1241,FG Wahlen,37.0,5.0,19.0,7.0,17.0,10.0
2020-09-18,2501,Forsa,36.0,5.0,22.0,8.0,14.0,8.0
2020-09-21,1623,YouGov,35.0,5.0,18.0,9.0,15.0,12.0
2020-09-21,2067,INSA/YouGov,35.0,6.5,17.5,7.5,15.5,12.0
2020-09-23,1509,Kantar,36.0,6.0,18.0,8.0,16.0,11.0
2020-09-25,2504,Forsa,35.0,6.0,21.0,8.0,15.0,9.0
2020-09-28,2065,INSA/YouGov,35.0,6.5,19.0,6.5,15.5,11.5
2020-09-30,2397,Kantar,35.0,6.0,18.0,9.0,16.0,11.0
2020-09-30,1501,Infratest dimap,35.0,6.0,21.0,8.0,15.0,10.0
2020-10-02,2502,Forsa,36.0,6.0,20.0,7.0,15.0,9.0
2020-10-05,2058,INSA/YouGov,36.0,6.0,18.5,7.0,14.5,11.5
2020-10-07,1411,Kantar,34.0,5.0,20.0,8.0,17.0,9.0
2020-10-08,1229,FG Wahlen,37.0,5.0,20.0,7.0,16.0,10.0
2020-10-09,2504,Forsa,36.0,5.0,20.0,8.0,15.0,9.0
2020-10-10,1005,GMS,36.0,5.0,20.0,7.0,16.0,10.0
2020-10-12,2084,INSA/YouGov,35.0,7.0,18.5,8.0,14.5,11.0
2020-10-14,2407,Kantar,35.0,6.0,19.0,8.0,16.0,10.0
2020-10-14,1038,Infratest dimap,35.0,6.0,20.0,7.0,15.0,11.0
2020-10-16,2501,Forsa,36.0,6.0,20.0,7.0,15.0,9.0
2020-10-19,2074,INSA/YouGov,35.0,7.5,18.0,8.0,14.5,11.5
2020-10-20,1045,Allensbach,35.5,6.0,20.0,7.0,17.0,10.0
2020-10-21,1434,Kantar,35.0,6.0,19.0,8.0,15.0,11.0
2020-10-22,1297,FG Wahlen,38.0,5.0,20.0,8.0,15.0,9.0
2020-10-23,2503,Forsa,36.0,6.0,20.0,7.0,15.0,9.0
2020-10-26,1656,YouGov,35.0,6.0,18.0,9.0,15.0,12.0
2020-10-26,2069,INSA/YouGov,35.5,6.5,17.5,7.5,14.5,12.0
2020-10-28,1987,Kantar,35.0,7.0,19.0,8.0,15.0,10.0
2020-10-30,2503,Forsa,35.0,6.0,19.0,8.0,16.0,10.0
2020-11-02,2035,INSA/YouGov,34.5,6.5,18.0,8.5,15.5,11.0
2020-11-04,NA,Kantar,36.0,7.0,18.0,8.0,16.0,9.0
2020-11-06,2502,Forsa,36.0,6.0,18.0,8.0,15.0,10.0
2020-11-09,2030,INSA/YouGov,34.5,7.0,17.5,7.5,15.5,12.0
2020-11-09,1007,GMS,37.0,5.0,19.0,7.0,15.0,10.0
2020-11-11,1286,Allensbach,37.0,6.5,18.0,7.5,17.0,9.5
2020-11-11,2405,Kantar,35.0,7.0,19.0,8.0,15.0,9.0
2020-11-11,1504,Infratest dimap,36.0,6.0,20.0,7.0,15.0,10.0
2020-11-12,1347,FG Wahlen,37.0,5.0,20.0,7.0,16.0,9.0
2020-11-13,2502,Forsa,36.0,5.0,19.0,8.0,15.0,10.0
2020-11-16,2077,INSA/YouGov,36.5,7.0,17.5,7.5,15.5,11.0
2020-11-18,1927,Kantar,36.0,7.0,18.0,7.0,16.0,9.0
2020-11-19,2505,Forsa	,36.0,6.0,19.0,7.0,16.0,9.0
2020-11-23,1632,YouGov,37.0,6.0,18.0,9.0,15.0,10.0
2020-11-23,2063,INSA/YouGov,36.0,7.0,17.5,7.0,15.5,11.0
2020-11-25,1517,Kantar,34.0,8.0,18.0,8.0,16.0,9.0
2020-11-25,1047,Infratest dimap,35.0,7.0,21.0,7.0,15.0,11.0
2020-11-26,1330,FG Wahlen,37.0,5.0,21.0,7.0,16.0,9.0
2020-11-27,2500,Forsa,37.0,6.0,21.0,8.0,15.0,7.0
2020-11-30,2046,INSA/YouGov,35.5,7.5,17.5,7.0,15.5,11.0
2020-12-02,1438,Kantar,35.0,7.0,19.0,8.0,15.0,10.0
2020-12-02,1507,Infratest dimap,36.0,6.0,21.0,7.0,15.0,10.0
2020-12-04,2507,Forsa,36.0,6.0,20.0,8.0,15.0,8.0
2020-12-07,2057,INSA/YouGov,35.5,8.0,17.5,7.5,15.5,10.0
2020-12-09,1004,Infratest dimap,36.0,6.0,20.0,7.0,16.0,9.0
2020-12-09,1246,FG Wahlen,37.0,5.0,20.0,8.0,16.0,10.0
2020-12-09,2374,Kantar,35.0,7.0,19.0,7.0,16.0,10.0
2020-12-10,1022,Allensbach	,37.0,7.0,19.0,7.0,16.5,9.0
2020-12-12,2503,Forsa,37.0,5.0,20.0,8.0,15.0,8.0
2020-12-14,2002,INSA/YouGov,36.0,7.0,17.0,7.5,17.0,10.0
2020-12-16,2401,Kantar,35.0,6.0,19.0,8.0,17.0,10.0
2020-12-18,2505,Forsa,37.0,6.0,19.0,8.0,15.0,8.0
2020-12-21,2055,INSA/YouGov,35.0,8.0,16.5,7.5,16.0,11.0
2020-12-23,1501,Forsa,36.0,6.0,18.0,9.0,15.0,9.0
2021-01-04,2072,INSA/YouGov,36.0,7.5,18.0,7.5,15.0,11.0
2021-01-04,1004,GMS,37.0,6.0,18.0,8.0,16.0,9.0
2021-01-05,1588,YouGov,36.0,6.0,18.0,9.0,15.0,10.0
2021-01-06,1502,Infratest dimap,35.0,7.0,21.0,7.0,14.0,10.0
2021-01-08,2503,Forsa,36.0,7.0,20.0,8.0,14.0,8.0
2021-01-11,2042,INSA/YouGov,36.0,7.5,18.0,8.0,15.0,10.0
2021-01-13,2398,Kantar,36.0,7.0,18.0,8.0,15.0,10.0
2021-01-14,1262,FG Wahlen,37.0,5.0,20.0,8.0,15.0,10.0
2021-01-17,2014,Forsa,35.0,7.0,19.0,8.0,15.0,9.0
2021-01-18,1835,INSA/YouGov,35.0,9.0,17.0,8.0,15.0,11.0
2021-01-20,1080,Allensbach,37.0,6.5,20.0,7.5,16.0,9.0
2021-01-20,1922,Kantar,35.0,7.0,20.0,8.0,15.0,9.0
2021-01-20,1027,Infratest dimap,34.0,7.0,21.0,6.0,15.0,10.0
2021-01-25,3005,Forsa,37.0,7.0,18.0,7.0,15.0,9.0
2021-01-25,2038,INSA/YouGov,35.0,8.0,17.0,8.0,16.0,10.0
2021-01-27,1427,Kantar,36.0,7.0,19.0,8.0,15.0,9.0
2021-01-27,1371,FG Wahlen,37.0,6.0,20.0,7.0,15.0,9.0
2021-02-01,1606,YouGov,36.0,7.0,18.0,9.0,15.0,10.0
2021-02-01,2044,INSA/YouGov,36.5,8.0,17.0,7.5,15.0,11.0
2021-02-02,2503,Forsa,37.0,6.0,19.0,8.0,15.0,8.0
2021-02-03,1412,Kantar,36.0,7.0,19.0,7.0,16.0,9.0
2021-02-03,1503,Infratest dimap,34.0,8.0,21.0,6.0,15.0,10.0
2021-02-08,2501,Forsa,37.0,7.0,19.0,7.0,15.0,8.0
2021-02-08,2107,INSA/YouGov,34.5,9.0,17.5,8.5,16.0,10.5
2021-02-10,1569,Kantar,35.0,8.0,18.0,7.0,17.0,10.0
2021-02-15,2051,INSA/YouGov,33.5,9.0,17.0,9.0,17.0,10.5
2021-02-15,2502,Forsa,35.0,7.0,19.0,8.0,16.0,8.0
2021-02-15,1005,GMS,37.0,7.0,18.0,7.0,17.0,9.0
2021-02-17,1082,Allensbach,37.0,7.0,20.0,7.0,15.0,9.5
2021-02-17,1905,Kantar,34.0,8.0,19.0,8.0,16.0,9.0
2021-02-17,1025,Infratest dimap,33.0,8.0,20.0,6.0,16.0,11.0
2021-02-22,1619,YouGov,33.0,8.0,18.0,8.0,16.0,11.0
2021-02-22,2505,Forsa,35.0,8.0,19.0,7.0,16.0,8.0
2021-02-22,2075,INSA/YouGov,33.5,9.0,17.0,8.0,16.0,11.0
2021-02-24,1869,Kantar,34.0,8.0,18.0,9.0,16.0,9.0
2021-02-25,1202,FG Wahlen,35.0,7.0,19.0,7.0,16.0,10.0
2021-03-01,2501,Forsa,34.0,7.0,19.0,8.0,16.0,9.0
2021-03-01,2032,INSA/YouGov,32.5,10.0,17.0,8.0,17.0,11.0
2021-03-02,1296,Infratest dimap,33.0,7.0,20.0,7.0,16.0,11.0
2021-03-03,2410,Kantar,32.0,9.0,19.0,9.0,16.0,10.0
2021-03-08,2029,INSA/YouGov,30.0,10.5,17.0,9.0,17.0,11.5
2021-03-08,2510,Forsa,33.0,8.0,18.0,8.0,16.0,10.0
2021-03-10,2378,Kantar,31.0,8.0,19.0,8.0,16.0,11.0
2021-03-15,2501,Forsa,29.0,8.0,21.0,8.0,16.0,10.0
2021-03-15,2068,INSA/YouGov,29.5,10.5,17.0,8.0,17.0,11.5
2021-03-17,1942,Kantar,27.0,10.0,22.0,8.0,17.0,10.0
2021-03-17,1207,Infratest dimap,29.0,9.0,20.0,7.0,17.0,11.0
2021-03-19,1042,INSA/YouGov,28.0,10.0,20.0,8.0,18.0,11.0
2021-03-21,1006,Allensbach,28.5,8.5,21.5,8.5,18.0,10.0
2021-03-22,2511,Forsa,26.0,10.0,22.0,8.0,16.0,10.0
2021-03-22,3104,INSA/YouGov,28.0,10.5,20.0,7.0,18.0,11.0
2021-03-24,1447,Kantar,25.0,10.0,23.0,9.0,17.0,10.0
2021-03-25,1030,FG Wahlen,28.0,9.0,23.0,7.0,15.0,12.0
2021-03-29,1637,YouGov,27.0,10.0,21.0,8.0,17.0,11.0
2021-03-29,2503,Forsa,27.0,10.0,23.0,7.0,15.0,11.0
2021-03-29,3049,INSA/YouGov,26.0,10.5,21.0,7.0,18.0,11.0
2021-03-29,1003,GMS,26.0,11.0,21.0,8.0,16.0,11.0
2021-03-30,1348,Infratest dimap,27.0,9.0,22.0,7.0,16.0,11.0
