date,size,firm,FIold,IdV,LN,UdC,LADESTRA,PD,PdL,M5S,FdI,FIPDLFI,NCDUdC,SI,AP,MDP,LeU,E,I,NcI,CivP,EV,LS,IV,A,CI
2019-10-31,1500,Demopolis,NA,NA,33.0,NA,NA,19.0,NA,18.0,9.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,5.8,NA,NA
2019-11-01,506,Piepoli,NA,NA,31.0,NA,NA,19.5,NA,18.5,8.5,7.0,NA,NA,NA,NA,NA,2.0,NA,NA,NA,2.0,2.0,4.0,NA,NA
2019-11-04,1500,SWG,NA,NA,34.1,NA,NA,17.5,NA,16.8,8.9,6.2,NA,NA,NA,NA,NA,1.8,NA,NA,NA,2.2,3.3,6.0,NA,NA
2019-11-05,1000,Ixe,NA,NA,32.0,NA,NA,20.1,NA,17.9,9.5,7.8,NA,NA,NA,NA,NA,2.2,NA,NA,NA,1.5,1.9,3.9,NA,NA
2019-11-05,1002,IZI,NA,NA,28.6,NA,NA,18.2,NA,17.9,10.7,9.5,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,4.9,NA,NA
2019-11-06,1387,EMG,NA,NA,34.2,NA,NA,19.0,NA,16.3,10.0,7.2,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.2,1.6,4.9,NA,NA
2019-11-06,800,Index,NA,NA,33.7,NA,NA,19.3,NA,17.4,8.6,6.4,NA,NA,NA,NA,NA,1.8,NA,NA,NA,2.0,2.2,5.0,NA,NA
2019-11-06,NA,Noto,NA,NA,31.0,NA,NA,17.5,NA,27.0,3.5,9.0,NA,NA,NA,NA,3.5,2.5,NA,0.5,NA,NA,NA,NA,NA,NA
2019-11-07,2300,Termometro Politico,NA,NA,35.9,NA,NA,18.5,NA,15.8,9.3,5.5,NA,NA,NA,NA,NA,1.3,NA,NA,NA,1.5,2.0,5.9,NA,NA
2019-11-07,800,Index,NA,NA,32.9,NA,NA,18.3,NA,26.3,3.6,7.0,NA,NA,NA,NA,2.9,2.3,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-08,1000,Tecnè,NA,NA,34.5,NA,NA,18.8,NA,16.8,9.1,8.1,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.4,1.7,4.5,NA,NA
2019-11-09,505,Piepoli,NA,NA,31.5,NA,NA,19.0,NA,17.5,9.0,7.0,NA,NA,NA,NA,NA,2.5,NA,NA,NA,2.0,2.0,4.5,NA,NA
2019-11-11,1500,SWG,NA,NA,34.5,NA,NA,18.6,NA,15.8,9.5,6.2,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.9,3.0,5.6,NA,NA
2019-11-11,1000,Tecne,NA,NA,34.5,NA,NA,18.7,NA,16.9,9.2,8.1,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.3,1.8,4.5,NA,NA
2019-11-11,800,Euromedia,NA,NA,33.0,NA,NA,18.1,NA,15.8,9.3,6.8,NA,NA,NA,NA,NA,1.1,NA,NA,NA,1.5,1.9,5.8,NA,NA
2019-11-12,1500,Demopolis,NA,NA,34.0,NA,NA,18.5,NA,17.2,9.4,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,5.8,NA,NA
2019-11-12,1000,Ixè,NA,NA,32.6,NA,NA,21.0,NA,16.3,9.6,7.3,NA,NA,NA,NA,NA,2.7,NA,NA,NA,1.3,1.8,4.3,NA,NA
2019-11-13,2200,Termometro Politico,NA,NA,35.2,NA,NA,18.3,NA,16.1,9.9,5.6,NA,NA,NA,NA,NA,1.2,NA,NA,NA,1.4,2.0,5.9,NA,NA
2019-11-13,1425,EMG,NA,NA,33.0,NA,NA,19.5,NA,16.1,9.8,7.4,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.0,1.7,5.7,NA,NA
2019-11-13,800,Index,NA,NA,34.0,NA,NA,19.5,NA,16.8,9.0,6.4,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.9,2.3,4.8,NA,NA
2019-11-15,1000,Tecnè,NA,NA,34.2,NA,NA,19.3,NA,16.3,9.3,8.0,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1.3,1.9,4.6,NA,NA
2019-11-18,1500,SWG,NA,NA,34.0,NA,NA,18.3,NA,16.2,9.5,6.4,NA,NA,NA,NA,NA,1.7,NA,NA,NA,2.3,3.3,5.0,NA,NA
2019-11-19,1000,Ixè,NA,NA,31.9,NA,NA,21.2,NA,16.3,9.9,7.5,NA,NA,NA,NA,NA,3.1,NA,NA,NA,1.2,1.7,4.6,NA,NA
2019-11-20,1524,EMG,NA,NA,32.6,NA,NA,20.0,NA,16.1,9.5,7.7,NA,NA,NA,NA,NA,2.1,NA,NA,NA,1.3,2.0,5.2,NA,NA
2019-11-20,1598,Bidimedia,NA,NA,32.3,NA,NA,18.6,NA,17.4,8.9,5.6,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.7,2.1,5.3,NA,NA
2019-11-21,NA,Noto,NA,NA,33.5,NA,NA,18.0,NA,19.0,9.0,6.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,5.5,NA,NA
2019-11-21,2400,Termometro Politico,NA,NA,35.6,NA,NA,18.1,NA,15.7,9.6,5.9,NA,NA,NA,NA,NA,1.4,NA,NA,NA,1.5,2.1,5.5,NA,NA
2019-11-22,1000,Tecnè,NA,NA,34.5,NA,NA,19.4,NA,16.1,9.2,8.0,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.5,2.1,4.3,NA,NA
2019-11-22,505,Piepoli,NA,NA,31.5,NA,NA,19.5,NA,17.5,9.0,7.5,NA,NA,NA,NA,NA,2.0,NA,NA,NA,1.5,2.0,5.0,NA,NA
2019-11-25,1000,Tecnè,NA,NA,34.7,NA,NA,19.6,NA,15.9,9.0,8.1,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.5,2.1,4.4,1.1,NA
2019-11-25,1500,SWG,NA,NA,33.1,NA,NA,18.1,NA,16.5,10.1,6.0,NA,NA,NA,NA,NA,1.6,NA,NA,NA,2.0,3.1,5.5,NA,NA
2019-11-26,1000,Ixè,NA,NA,31.5,NA,NA,20.4,NA,16.4,10.6,7.4,NA,NA,NA,NA,NA,3.0,NA,NA,NA,1.0,2.2,4.5,NA,NA
2019-11-27,800,Index,NA,NA,32.8,NA,NA,19.3,NA,16.9,9.3,6.6,NA,NA,NA,NA,NA,1.7,NA,NA,NA,2.0,NA,5.0,NA,NA
2019-11-27,1612,EMG,NA,NA,32.4,NA,NA,19.7,NA,16.5,9.9,7.3,NA,NA,NA,NA,NA,1.9,NA,NA,NA,1.3,2.0,5.3,1.0,NA
2019-11-27,1000,Ipsos,NA,NA,31.9,NA,NA,18.1,NA,16.6,10.6,6.2,NA,NA,NA,NA,NA,1.2,NA,NA,NA,2.3,2.0,5.3,2.3,NA
2019-11-28,2000,Termometro Politico,NA,NA,34.6,NA,NA,18.6,NA,15.3,10.1,6.0,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.5,2.1,5.3,1.8,NA
2019-11-29,1000,Tecnè,NA,NA,35.3,NA,NA,19.1,NA,15.8,9.4,8.1,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1.4,2.1,4.1,NA,NA
2019-12-02,1500,SWG,NA,NA,33.8,NA,NA,17.7,NA,15.5,10.0,5.1,NA,NA,NA,NA,NA,1.6,NA,NA,NA,2.0,3.3,4.9,3.3,NA
2019-12-02,1000,Tecnè,NA,NA,34.7,NA,NA,19.0,NA,15.8,9.5,8.2,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.6,2.2,1.2,4.1,NA
2019-12-03,1000,Ixe,NA,NA,31.2,NA,NA,20.7,NA,15.9,11.0,7.4,NA,NA,NA,NA,NA,3.0,NA,NA,NA,1.1,2.7,3.6,0.7,NA
2019-12-04,1623,EMG,NA,NA,32.5,NA,NA,19.5,NA,16.3,10.1,6.9,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.2,1.8,5.3,1.8,NA
2019-12-04,800,Index,NA,NA,32.7,NA,NA,19.1,NA,16.2,9.8,6.6,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.8,2.6,4.9,1.6,NA
2019-12-04,800,Euromedia,NA,NA,31.5,NA,NA,17.5,NA,15.5,10.3,7.2,NA,NA,NA,NA,NA,1.4,NA,NA,NA,1.3,2.1,5.5,2.8,NA
2019-12-05,2500,Termometro Politico,NA,NA,34.9,NA,NA,18.6,NA,15.5,10.2,5.5,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.3,2.2,5.3,1.7,NA
2019-12-06,1276,Demos & Pi,NA,NA,29.5,NA,NA,18.7,NA,18.1,11.3,6.5,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,3.2,3.5,NA,NA
2019-12-06,1000,Tecne,NA,NA,34.7,NA,NA,18.9,NA,15.6,10.0,7.9,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.3,2.4,3.9,1.5,NA
2019-12-06,1000,Noto,NA,NA,33.0,NA,NA,18.0,NA,17.0,9.5,6.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,1.5,2.5,NA
2019-12-09,1500,SWG,NA,NA,33.0,NA,NA,18.0,NA,15.5,9.8,5.3,NA,NA,NA,NA,NA,1.5,NA,NA,NA,2.2,3.2,4.6,3.5,NA
2019-12-09,1000,Tecne,NA,NA,34.1,NA,NA,18.6,NA,15.6,10.3,8.0,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1.4,2.3,4.0,1.8,NA
2019-12-10,1000,Ixe,NA,NA,30.6,NA,NA,20.8,NA,16.3,10.6,7.6,NA,NA,NA,NA,NA,2.5,NA,NA,NA,1.2,2.9,3.3,0.9,NA
2019-12-11,1578,EMG,NA,NA,32.0,NA,NA,19.3,NA,15.7,10.4,6.7,NA,NA,NA,NA,NA,2.0,NA,NA,NA,1.5,1.9,5.2,2.0,NA
2019-12-11,800,Index,NA,NA,32.2,NA,NA,19.2,NA,16.2,9.8,6.7,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.9,2.8,4.6,1.8,NA
2019-12-12,1000,Tecne,NA,NA,33.4,NA,NA,18.9,NA,15.7,10.2,7.9,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1.5,2.5,3.9,2.0,NA
2019-12-12,NA,Noto,NA,NA,31.5,NA,NA,18.0,NA,17.5,10.5,6.5,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.0,1.5,3.5,2.7,NA
2019-12-13,1000,Tecnè,NA,NA,33.5,NA,NA,18.8,NA,15.8,10.3,7.9,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1.4,2.5,3.8,2.1,NA
2019-12-13,1406,Bidimedia,NA,NA,31.8,NA,NA,18.8,NA,17.0,9.5,5.8,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.5,1.8,4.8,2.1,NA
2019-12-16,1500,SWG,NA,NA,32.2,NA,NA,17.5,NA,15.7,10.7,5.7,NA,NA,NA,NA,NA,1.4,NA,NA,NA,2.3,3.5,5.1,3.0,NA
2019-12-16,800,Euromedia,NA,NA,31.0,NA,NA,17.3,NA,15.8,10.7,6.9,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.8,2.2,5.0,2.7,NA
2019-12-17,1000,Ixè,NA,NA,29.9,NA,NA,20.2,NA,16.0,10.5,7.0,NA,NA,NA,NA,NA,2.5,NA,NA,NA,1.5,3.3,3.6,1.3,NA
2019-12-18,1500,Demopolis,NA,NA,31.0,NA,NA,19.0,NA,16.4,10.6,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,4.5,NA,NA
2019-12-18,800,Index,NA,NA,31.8,NA,NA,18.9,NA,16.0,10.3,6.8,NA,NA,NA,NA,NA,1.5,NA,NA,NA,2.0,2.9,4.4,2.1,NA
2019-12-18,1623,EMG,NA,NA,31.2,NA,NA,19.6,NA,16.1,10.6,6.7,NA,NA,NA,NA,NA,1.9,NA,NA,NA,1.6,2.0,5.0,2.3,NA
2019-12-19,3000,Termometro Politico,NA,NA,35.2,NA,NA,18.5,NA,15.4,10.3,5.3,NA,NA,NA,NA,NA,1.1,NA,NA,NA,1.4,2.2,4.9,2.4,NA
2019-12-19,1000,Ipsos,NA,NA,31.5,NA,NA,18.2,NA,17.7,10.3,7.4,NA,NA,NA,NA,NA,1.2,NA,NA,NA,1.8,1.7,5.3,1.5,NA
2019-12-20,1000,Tecnè,NA,NA,32.4,NA,NA,19.1,NA,16.0,10.4,7.7,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.5,2.4,4.0,2.2,NA
2019-12-23,1500,SWG,NA,NA,32.9,NA,NA,17.0,NA,15.7,10.5,5.5,NA,NA,NA,NA,NA,1.6,NA,NA,NA,2.0,3.7,4.7,3.3,NA
2019-12-23,1000,Tecnè,NA,NA,31.8,NA,NA,19.1,NA,15.9,10.3,7.8,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.7,2.7,4.0,2.4,NA
2019-12-24,807,MG Research,NA,NA,33.1,NA,NA,19.2,NA,16.1,10.4,5.8,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,4.5,3.1,NA
2020-01-07,1000,Ixè,NA,NA,29.5,NA,NA,20.0,NA,16.2,10.7,7.3,NA,NA,NA,NA,NA,2.3,NA,NA,NA,1.3,3.0,3.6,1.3,NA
2020-01-08,1700,EMG,NA,NA,30.4,NA,NA,19.9,NA,15.9,10.6,7.0,NA,NA,NA,NA,NA,1.9,NA,NA,NA,1.6,2.0,4.5,2.8,NA
2020-01-08,3500,Termometro Politico,NA,NA,33.1,NA,NA,19.1,NA,16.1,10.7,6.1,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.2,3.2,4.9,1.8,NA
2020-01-09,800,Index,NA,NA,31.3,NA,NA,18.8,NA,16.0,10.5,6.7,NA,NA,NA,NA,NA,1.6,NA,NA,NA,2.1,2.9,4.3,2.0,NA
2020-01-10,1000,Tecnè,NA,NA,31.9,NA,NA,19.3,NA,15.4,10.6,8.1,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.7,2.7,3.9,2.1,NA
2020-01-10,505,Piepoli,NA,NA,31.0,NA,NA,19.5,NA,16.5,10.0,6.5,NA,NA,NA,NA,NA,2.5,NA,NA,NA,1.5,2.0,4.5,1.5,NA
2020-01-13,800,Euromedia,NA,NA,30.2,NA,NA,18.9,NA,15.4,10.8,6.3,NA,NA,NA,NA,NA,1.3,NA,NA,NA,2.4,1.8,5.0,3.0,NA
2020-01-13,1000,Tecnè,NA,NA,31.7,NA,NA,19.3,NA,15.5,10.8,8.0,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.7,2.7,3.7,2.3,NA
2020-01-13,1500,SWG,NA,NA,32.9,NA,NA,18.4,NA,15.2,10.4,5.8,NA,NA,NA,NA,NA,1.6,NA,NA,NA,2.2,3.1,4.8,2.9,NA
2020-01-14,1688,EMG,NA,NA,30.0,NA,NA,20.0,NA,15.6,11.0,6.7,NA,NA,NA,NA,NA,2.1,NA,NA,NA,1.8,2.0,4.6,2.8,NA
2020-01-14,1000,Ixè,NA,NA,29.0,NA,NA,20.0,NA,15.9,10.9,7.0,NA,NA,NA,NA,NA,2.5,NA,NA,NA,1.6,3.6,4.2,1.0,NA
2020-01-15,800,Index,NA,NA,31.5,NA,NA,18.9,NA,15.8,10.5,6.6,NA,NA,NA,NA,NA,1.6,NA,NA,NA,2.0,2.8,4.4,2.1,NA
2020-01-16,2300,Termometro Politico,NA,NA,32.9,NA,NA,19.4,NA,15.8,10.6,5.8,NA,NA,NA,NA,NA,1.4,NA,NA,NA,1.4,3.0,4.6,2.11,NA
2020-01-16,1455,Bidimedia,NA,NA,30.4,NA,NA,19.0,NA,16.4,10.1,6.2,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.6,2.0,4.9,2.1,NA
2020-01-17,1000,Tecnè,NA,NA,32.2,NA,NA,19.1,NA,15.3,10.7,8.0,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1.8,2.6,3.7,2.3,NA
2020-01-20,1000,Tecnè,NA,NA,31.8,NA,NA,19.5,NA,15.3,10.8,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-20,1500,SWG,NA,NA,33.2,NA,NA,18.2,NA,15.6,10.9,5.2,NA,NA,NA,NA,NA,2.0,NA,NA,NA,1.9,3.0,4.5,2.6,NA
2020-01-21,1000,Ixè,NA,NA,28.7,NA,NA,19.9,NA,16.1,11.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,3.1,3.9,1.4,NA
2020-01-22,2400,Termometro Politico,NA,NA,32.5,NA,NA,19.1,NA,15.8,11.1,6.2,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.3,3.3,3.9,2.5,NA
2020-01-23,800,Index,NA,NA,31.8,NA,NA,18.7,NA,16.0,10.9,6.5,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1.9,2.9,4.2,2.2,NA
2020-01-24,1000,Tecnè,NA,NA,31.7,NA,NA,19.4,NA,15.1,11.0,7.8,NA,NA,NA,NA,NA,1.8,NA,NA,NA,2.0,2.5,3.6,2.4,NA
2020-01-26,1500,SWG,NA,NA,33.0,NA,NA,17.5,NA,14.9,10.6,6.0,NA,NA,NA,NA,NA,2.2,NA,NA,NA,2.1,3.5,4.6,2.5,NA
2020-01-28,1000,Ixè,NA,NA,28.2,NA,NA,20.0,NA,15.9,12.0,6.9,NA,NA,NA,NA,NA,3.2,NA,NA,NA,2.4,2.9,3.6,1.3,NA
2020-01-29,1589,EMG,NA,NA,30.1,NA,NA,21.2,NA,14.3,11.5,6.1,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.8,2.5,5.1,2.7,NA
2020-01-30,1000,Ipsos,NA,NA,32.0,NA,NA,20.3,NA,14.0,12.0,6.5,NA,NA,NA,NA,NA,1.1,NA,NA,NA,1.5,2.6,4.3,2.3,NA
2020-01-30,2300,Termometro Politico,NA,NA,33.4,NA,NA,20.4,NA,16.0,10.6,5.4,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.1,3.3,3.7,1.9,NA
2020-01-31,505,Piepoli,NA,NA,30.5,NA,NA,20.0,NA,15.5,10.0,6.5,NA,NA,NA,NA,NA,2.5,NA,NA,NA,1.5,2.0,4.5,1.0,NA
2020-01-31,1000,Tecnè,NA,NA,31.1,NA,NA,20.2,NA,14.3,11.7,7.5,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1.8,2.6,3.7,2.5,NA
2020-02-02,1000,Winpoll,NA,NA,31.8,NA,NA,22.6,NA,12.7,11.6,4.8,NA,NA,NA,NA,NA,1.1,NA,NA,NA,1.8,2.3,3.8,2.6,NA
2020-02-03,1500,SWG,NA,NA,33.3,NA,NA,19.7,NA,13.9,10.2,6.3,NA,NA,NA,NA,NA,1.9,NA,NA,NA,2.0,3.1,4.1,2.6,NA
2020-02-03,1000,Ixè,NA,NA,27.2,NA,NA,22.0,NA,15.7,13.4,6.2,NA,NA,NA,NA,NA,2.3,NA,NA,NA,2.2,2.8,2.8,1.5,NA
2020-02-04,1000,Ixè,NA,NA,28.0,NA,NA,19.8,NA,15.2,12.4,7.0,NA,NA,NA,NA,NA,3.0,NA,NA,NA,2.4,2.8,3.2,1.6,NA
2020-02-05,1200,SWG,NA,NA,24.8,NA,NA,20.8,NA,15.2,15.8,6.0,NA,NA,NA,NA,NA,2.0,NA,NA,NA,1.6,3.4,2.8,3.3,NA
2020-02-06,800,Index,NA,NA,31.5,NA,NA,19.2,NA,15.2,11.1,5.9,NA,NA,NA,NA,NA,2.0,NA,NA,NA,2.0,3.3,4.2,2.2,NA
2020-02-06,3200,Termometro Politico,NA,NA,32.5,NA,NA,20.2,NA,15.6,10.6,5.8,NA,NA,NA,NA,NA,1.4,NA,NA,NA,1.4,3.3,4.3,2.2,NA
2020-02-06,1460,EMG,NA,NA,30.0,NA,NA,21.3,NA,14.1,11.6,6.1,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.8,2.5,5.2,2.6,NA
2020-02-07,1000,Tecnè,NA,NA,31.0,NA,NA,20.4,NA,13.8,11.9,7.5,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.8,2.5,3.9,2.4,NA
2020-02-10,1500,SWG,NA,NA,32.2,NA,NA,20.7,NA,14.0,10.8,5.4,NA,NA,NA,NA,NA,2.0,NA,NA,NA,2.1,2.8,4.2,2.8,NA
2020-02-11,1000,Ixè,NA,NA,28.0,NA,NA,20.1,NA,14.9,12.7,6.7,NA,NA,NA,NA,NA,2.8,NA,NA,NA,2.0,3.0,3.2,1.2,NA
2020-02-12,800,Index,NA,NA,30.9,NA,NA,20.0,NA,15.0,11.3,5.9,NA,NA,NA,NA,NA,2.0,NA,NA,NA,2.0,3.1,4.1,2.1,NA
2020-02-12,1518,EMG,NA,NA,29.9,NA,NA,21.5,NA,14.2,11.6,6.2,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.9,2.6,5.1,2.5,NA
2020-02-13,1019,Demos & Pi,NA,NA,29.2,NA,NA,20.6,NA,14.4,13.1,6.2,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,3.6,3.9,NA,NA
2020-02-13,1589,Bidimedia,NA,NA,29.8,NA,NA,20.8,NA,14.2,11.0,5.6,NA,NA,NA,NA,NA,1.4,NA,NA,NA,2.0,2.3,4.2,2.3,NA
2020-02-13,NA,Demopolis,NA,NA,30.0,NA,NA,20.2,NA,14.8,11.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,4.5,NA,NA
2020-02-13,4000,Termometro Politico,NA,NA,33.1,NA,NA,20.0,NA,15.1,11.3,5.2,NA,NA,NA,NA,NA,1.4,NA,NA,NA,1.2,3.1,4.1,2.0,NA
2020-02-14,1000,Tecnè,NA,NA,30.6,NA,NA,20.8,NA,13.5,12.2,7.3,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,2.6,4.0,NA,NA
2020-02-17,1200,SWG,NA,NA,32.4,NA,NA,20.6,NA,13.0,11.3,5.1,NA,NA,NA,NA,NA,1.9,NA,NA,NA,2.3,2.9,4.2,3.0,NA
2020-02-17,1000,Tecnè,NA,NA,30.4,NA,NA,20.8,NA,13.4,12.5,7.2,NA,NA,NA,NA,NA,1.9,NA,NA,NA,1.8,2.6,3.9,2.4,NA
2020-02-18,1000,Ixè,NA,NA,27.5,NA,NA,20.5,NA,14.9,12.9,6.9,NA,NA,NA,NA,NA,2.8,NA,NA,NA,1.8,3.2,3.0,1.4,NA
2020-02-18,2000,Demopolis,NA,NA,31.0,NA,NA,20.8,NA,14.5,12.4,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,4.0,NA,NA
2020-02-19,800,Index,NA,NA,31.1,NA,NA,20.2,NA,14.2,11.6,5.9,NA,NA,NA,NA,NA,1.9,NA,NA,NA,2.0,3.1,4.1,2.3,NA
2020-02-19,2000,EMG,NA,NA,30.1,NA,NA,21.5,NA,14.4,11.9,6.3,NA,NA,NA,NA,NA,1.9,NA,NA,NA,1.7,2.6,5.0,2.2,NA
2020-02-20,3100,Termometro Politico,NA,NA,32.2,NA,NA,20.4,NA,15.2,11.2,5.6,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.5,3.3,4.5,2.3,NA
2020-02-21,1000,Tecnè,NA,NA,30.6,NA,NA,21.0,NA,13.3,12.6,7.1,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1.6,2.5,3.9,2.4,NA
2020-02-22,503,Piepoli,NA,NA,30.5,NA,NA,20.5,NA,15.0,10.5,6.5,NA,NA,NA,NA,NA,2.5,NA,NA,NA,1.5,2.0,5.0,1.0,NA
2020-02-24,1200,SWG,NA,NA,31.3,NA,NA,20.1,NA,13.4,11.3,5.4,NA,NA,NA,NA,NA,2.2,NA,NA,NA,2.3,3.3,3.8,3.1,NA
2020-02-25,1000,Ixè,NA,NA,27.7,NA,NA,21.6,NA,15.4,13.7,5.9,NA,NA,NA,NA,NA,2.6,NA,NA,NA,2.0,2.5,3.0,1.7,NA
2020-02-26,1722,EMG,NA,NA,30.1,NA,NA,21.2,NA,14.6,12.0,6.4,NA,NA,NA,NA,NA,1.9,NA,NA,NA,1.8,2.8,5.0,2.1,NA
2020-02-27,2200,Termometro Politico,NA,NA,32.6,NA,NA,20.9,NA,15.3,11.5,5.1,NA,NA,NA,NA,NA,1.4,NA,NA,NA,1.5,2.0,4.0,2.1,NA
2020-02-27,1000,Ipsos,NA,NA,31.6,NA,NA,19.6,NA,14.0,13.3,6.3,NA,NA,NA,NA,NA,1.6,NA,NA,NA,2.5,1.8,3.5,1.6,NA
2020-02-28,1000,Tecnè,NA,NA,30.2,NA,NA,21.2,NA,13.4,13.1,7.1,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.5,2.6,3.6,2.1,NA
2020-02-29,504,Piepoli,NA,NA,30.5,NA,NA,21.0,NA,14.5,11.0,6.5,NA,NA,NA,NA,NA,2.0,NA,NA,NA,1.5,2.0,5.0,1.5,NA
2020-03-02,1200,SWG,NA,NA,30.9,NA,NA,19.9,NA,13.7,12.1,5.7,NA,NA,NA,NA,NA,2.1,NA,NA,NA,2.2,3.6,3.2,2.8,NA
2020-03-03,1000,Ixè,NA,NA,27.2,NA,NA,22.0,NA,15.7,13.4,6.2,NA,NA,NA,NA,NA,2.3,NA,NA,NA,2.2,2.8,2.8,1.5,NA
2020-03-04,800,Euromedia,NA,NA,28.5,NA,NA,21.0,NA,14.6,12.5,6.5,NA,NA,NA,NA,NA,2.0,NA,NA,NA,1.3,2.3,3.8,2.6,NA
2020-03-04,1754,EMG,NA,NA,29.6,NA,NA,21.3,NA,14.7,12.4,6.1,NA,NA,NA,NA,NA,1.8,NA,NA,NA,1.9,2.9,5.1,2.2,NA
2020-03-05,NA,Index,NA,NA,30.3,NA,NA,20.0,NA,14.8,12.1,6.1,NA,NA,NA,NA,NA,2.1,NA,NA,NA,2.2,3.5,3.5,2.3,NA
2020-03-05,2200,Termometro Politico,NA,NA,32.5,NA,NA,20.7,NA,15.3,11.6,5.0,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.6,2.0,3.9,2.0,NA
2020-03-06,1000,Tecnè,NA,NA,29.6,NA,NA,21.5,NA,13.6,13.4,6.8,NA,NA,NA,NA,NA,2.0,NA,NA,NA,1.7,2.5,3.2,2.0,NA
2020-03-07,1000,Winpoll,NA,NA,31.1,NA,NA,22.9,NA,12.5,13.3,4.6,NA,NA,NA,NA,NA,1.4,NA,NA,NA,2.3,2.9,3.0,2.1,NA
2020-03-09,1200,SWG,NA,NA,30.6,NA,NA,19.6,NA,13.4,12.0,5.7,NA,NA,NA,NA,NA,2.3,NA,NA,NA,2.4,3.8,3.5,2.9,NA
2020-03-10,1000,Ixè,NA,NA,27.0,NA,NA,22.5,NA,15.6,13.4,6.1,NA,NA,NA,NA,NA,2.3,NA,NA,NA,1.9,3.3,2.6,1.1,NA
2020-03-11,1722,EMG,NA,NA,29.4,NA,NA,21.1,NA,14.3,12.7,6.1,NA,NA,NA,NA,NA,1.9,NA,NA,NA,2.0,2.8,5.3,2.2,NA
2020-03-11,1296,BiDiMedia,NA,NA,28.7,NA,NA,21.2,NA,14.0,11.9,6.0,NA,NA,NA,NA,NA,1.6,NA,NA,NA,1.9,3.0,4.0,2.4,NA
2020-03-12,2200,Termometro Politico,NA,NA,31.6,NA,NA,21.0,NA,15.4,12.4,4.4,NA,NA,NA,NA,NA,1.4,NA,NA,NA,1.6,2.4,3.9,1.8,NA
