date,size,firm,PP,PSOE,ERC,PNVEAJ,CC,BNG,Cs,VOX,Podemos,EHBildu,PACMA,PDeCAT,Comp,JuntsxCat,Naplus,MP,CUP
2018-09-28,NA,Invymark,24.6,24.6,NA,NA,NA,NA,22.3,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-02,1000,Simple Lógica,21.2,25.3,NA,NA,NA,NA,23.1,2.0,15.9,NA,2.2,NA,NA,NA,NA,NA,NA
2018-10-05,1100,Celeste-Tel,26.3,27.7,3.0,1.1,0.3,0.2,19.3,1.0,17.4,0.8,0.8,1.7,NA,NA,NA,NA,NA
2018-10-05,NA,electoPanel,23.6,22.4,3.1,1.2,0.3,0.3,22.2,2.5,18.7,0.8,1.3,1.5,NA,NA,NA,NA,NA
2018-10-05,1055,Simple Lógica,23.8,25.2,NA,NA,NA,NA,21.6,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-09,2973,CIS,18.2,31.6,4.3,1.0,0.1,NA,21.0,1.3,17.3,0.8,1.6,1.4,NA,NA,NA,NA,NA
2018-10-11,1000,NC Report,26.7,26.8,3.0,1.1,0.3,NA,19.5,1.9,16.8,0.7,NA,1.4,NA,NA,NA,NA,NA
2018-10-18,2278,Metroscopia,22.6,25.2,NA,NA,NA,NA,19.2,5.1,17.7,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-25,NA,Cs,22.0,26.0,NA,NA,NA,NA,24.0,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26,1037,electoPanel,23.1,22.0,3.1,1.2,0.3,0.3,21.9,3.6,18.5,0.8,1.2,1.5,NA,NA,NA,NA,NA
2018-10-26,NA,Invymark,24.2,25.7,NA,NA,NA,NA,22.0,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-28,NA,PP,23.9,24.4,NA,NA,NA,NA,20.0,NA,16.0,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-30,911,GESOP,21.3,25.3,3.3,NA,NA,NA,21.8,4.3,16.1,NA,NA,1.5,NA,NA,NA,NA,NA
2018-11-07,NA,GAD3,22.3,26.6,2.9,1.3,0.1,NA,21.9,3.4,16.6,0.6,NA,1.4,NA,NA,NA,NA,NA
2018-11-09,1100,Celeste-Tel,25.8,26.9,2.8,1.0,0.3,0.2,20.4,1.5,17.3,0.7,0.9,1.6,NA,NA,NA,NA,NA
2018-11-09,NA,Invymark,24.2,25.4,NA,NA,NA,NA,22.7,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-09,1000,NC Report,26.3,26.5,2.9,0.9,0.3,NA,19.9,2.1,17.0,0.7,NA,1.4,NA,NA,NA,NA,NA
2018-11-11,2974,CIS,19.1,31.2,4.8,0.7,0.3,NA,18.2,2.5,18.0,1.0,2.1,0.8,NA,NA,NA,NA,NA
2018-11-14,1019,Simple Lógica,19.6,24.1,NA,NA,NA,NA,22.4,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-04,1530,electoPanel,19.1,19.3,3.1,1.3,NA,NA,21.4,10.4,17.6,0.8,1.6,1.6,NA,NA,NA,NA,NA
2018-12-07,1200,Invymark,22.9,23.2,NA,NA,NA,NA,22.9,7.3,14.8,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-11,1100,Celeste-Tel,24.7,25.2,2.9,1.0,0.3,0.2,19.4,6.8,16.2,0.6,0.8,1.5,NA,NA,NA,NA,NA
2018-12-12,1895,Metroscopia,18.0,22.2,NA,NA,NA,NA,20.5,11.5,17.9,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-13,1036,IMOP,19.6,25.8,3.0,1.2,NA,NA,20.6,8.0,15.5,0.9,1.6,1.6,NA,NA,NA,NA,NA
2018-12-14,1005,GAD3,20.5,24.2,2.8,1.2,NA,NA,20.7,8.7,14.2,0.7,NA,1.8,NA,NA,NA,NA,NA
2018-12-14,1000,NC Report,24.4,24.8,2.8,0.9,NA,NA,18.0,8.7,17.2,0.6,NA,1.2,NA,NA,NA,NA,NA
2018-12-14,1204,Simple Lógica,18.8,23.2,NA,NA,NA,NA,20.4,8.7,17.7,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-14,900,SocioMétrica,21.6,22.5,3.1,1.2,0.4,NA,19.0,8.5,17.8,0.7,NA,1.5,NA,NA,NA,NA,NA
2018-12-16,1000,Sigma Dos,21.2,24.1,NA,NA,NA,NA,18.4,9.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-21,NA,Invymark,21.8,23.5,NA,NA,NA,NA,22.7,7.8,15.2,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-27,1000,Sigma Dos,19.2,22.6,3.6,1.2,NA,NA,18.8,12.9,15.8,NA,NA,1.0,NA,NA,NA,NA,NA
2019-01-05,2200,SocioMétrica,18.3,22.4,3.2,1.2,0.3,NA,18.5,12.5,17.1,0.9,NA,1.4,NA,NA,NA,NA,NA
2019-01-08,1100,Celeste-Tel,23.8,24.1,2.8,1.0,0.3,0.2,19.6,8.1,16.1,0.7,0.8,1.5,NA,NA,NA,NA,NA
2019-01-09,1042,Simple Lógica,18.2,25.1,NA,NA,NA,NA,17.9,11.5,14.0,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-13,2989,CIS,14.9,29.9,4.7,1.3,0.2,NA,17.7,6.5,15.4,1.1,1.7,1.0,NA,NA,NA,NA,NA
2019-01-13,1399,electoPanel,19.1,21.3,NA,NA,NA,NA,19.9,13.0,16.3,NA,1.1,NA,NA,NA,NA,NA,NA
2019-01-15,2332,Metroscopia,19.1,23.7,NA,NA,NA,NA,17.8,12.1,17.1,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-18,NA,Invymark,21.5,23.2,NA,NA,NA,NA,23.0,8.9,14.4,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-24,1800,GAD3,23.0,26.5,2.8,1.2,0.2,NA,17.1,9.8,11.6,0.6,NA,1.6,NA,NA,NA,NA,NA
2019-01-25,1000,NC Report,24.0,24.2,2.8,0.9,NA,NA,18.7,9.4,16.6,0.7,NA,1.2,NA,NA,NA,NA,NA
2019-01-30,2890,electoPanel,20.1,23.1,NA,NA,NA,NA,19.6,12.1,14.9,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-01,NA,Invymark,21.3,23.9,NA,NA,NA,NA,20.9,11.2,13.5,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-08,1100,Celeste-Tel,23.1,23.7,2.8,1.2,0.3,NA,19.2,8.9,15.8,0.8,1.1,1.7,NA,NA,NA,NA,NA
2019-02-08,1017,Simple Lógica,17.9,25.4,NA,NA,NA,NA,17.0,11.7,13.9,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-10,2964,CIS,20.3,27.9,2.9,1.0,0.2,NA,17.5,6.8,17.3,0.8,2.2,1.0,NA,NA,NA,NA,NA
2019-02-13,1995,Metroscopia,20.5,27.6,NA,NA,NA,NA,15.4,12.7,13.8,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-15,1200,GAD3,23.6,28.2,2.8,1.2,0.3,NA,17.1,8.8,12.4,0.6,NA,1.6,NA,NA,NA,NA,NA
2019-02-15,1000,GESOP,19.9,27.4,NA,NA,NA,NA,14.5,13.0,13.6,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-15,1000,NC Report,23.6,24.1,2.8,1.1,NA,NA,18.9,10.0,16.0,0.6,NA,1.3,NA,NA,NA,NA,NA
2019-02-15,1000,SocioMétrica,18.6,24.3,3.3,1.1,0.3,NA,18.7,11.8,15.2,0.8,1.9,1.3,2.3,NA,NA,NA,NA
2019-02-21,NA,Invymark,21.0,24.3,NA,NA,NA,NA,20.2,11.3,13.9,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-21,1500,Sondaxe,19.3,28.2,3.8,1.4,NA,NA,13.5,14.2,14.2,0.8,NA,1.7,NA,NA,NA,NA,NA
2019-02-22,800,GAD3,23.2,28.9,3.0,1.3,0.2,NA,15.7,10.8,11.5,0.6,NA,1.5,NA,NA,NA,NA,NA
2019-02-22,1200,Sigma Dos,19.1,27.3,3.2,1.2,NA,NA,16.0,13.3,14.4,NA,NA,1.1,NA,NA,NA,NA,NA
2019-03-08,1000,GAD3,22.1,30.6,2.8,1.2,0.2,NA,13.2,12.1,11.8,0.6,NA,1.5,NA,NA,NA,NA,NA
2019-03-08,NA,Invymark,20.4,25.2,NA,NA,NA,NA,20.3,11.5,13.2,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-08,1600,SocioMétrica,17.5,27.6,3.1,1.0,0.2,NA,17.8,12.1,14.1,0.9,2.0,1.5,NA,NA,NA,NA,NA
2019-03-11,1100,Celeste-Tel,22.8,25.4,2.7,1.2,0.3,NA,18.1,9.6,14.3,0.7,1.2,1.7,NA,NA,NA,NA,NA
2019-03-13,1092,Simple Lógica,17.1,31.2,NA,NA,NA,NA,16.7,8.6,12.4,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-15,1000,NC Report,23.2,26.0,2.8,1.1,NA,NA,17.8,10.3,14.8,0.6,NA,1.2,NA,NA,NA,NA,NA
2019-03-17,7400,electoPanel,20.7,27.3,3.2,1.3,0.3,NA,15.4,12.5,11.3,0.8,0.9,1.3,1.7,NA,NA,NA,NA
2019-03-18,16194,CIS,20.1,30.6,3.9,1.4,0.4,NA,14.7,9.0,13.3,0.9,1.8,NA,0.6,1.3,NA,NA,NA
2019-03-19,1500,40dB,19.3,27.1,NA,NA,NA,NA,17.7,10.2,12.3,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-20,1000,Sondaxe,18.9,26.9,NA,NA,NA,NA,13.8,13.9,13.4,NA,NA,NA,NA,1.7,NA,NA,NA
2019-03-22,7500,GAD3,21.9,30.9,2.6,1.2,0.3,NA,13.1,11.5,11.3,0.7,NA,NA,0.5,1.5,NA,NA,NA
2019-03-22,1000,NC Report,22.4,26.9,2.9,1.3,NA,NA,17.1,10.7,12.0,0.7,NA,NA,1.5,1.2,NA,NA,NA
2019-03-23,1399,IMOP,19.5,30.5,3.5,1.3,NA,NA,14.4,11.0,12.4,1.0,2.1,NA,NA,1.3,NA,NA,NA
2019-03-25,2722,Metroscopia,19.0,28.7,NA,NA,NA,NA,16.3,11.7,14.0,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-26,1400,IMOP,20.0,31.0,3.3,1.2,NA,NA,14.9,10.1,11.9,1.1,2.0,NA,0.7,1.3,NA,NA,NA
2019-03-27,1100,Celeste-Tel,22.9,27.0,2.8,1.2,0.3,NA,16.7,9.1,12.1,0.7,1.4,NA,1.6,1.7,NA,NA,NA
2019-03-27,1175,Demoscopia Servicios,21.0,27.7,2.1,1.5,NA,NA,16.9,11.2,13.4,NA,NA,NA,1.4,1.4,NA,NA,NA
2019-03-29,NA,Invymark,20.1,25.9,NA,NA,NA,NA,17.5,12.9,13.0,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-29,1600,SocioMétrica,18.8,29.0,3.0,1.2,0.3,NA,16.1,11.9,12.6,0.9,1.2,NA,0.5,1.3,NA,NA,NA
2019-03-30,NA,NC Report,23.1,26.7,3.0,1.3,NA,NA,16.5,10.3,11.9,0.7,NA,NA,NA,1.3,NA,NA,NA
2019-04-02,1431,IMOP,20.8,30.0,3.5,1.1,NA,NA,14.8,9.6,13.9,1.0,1.5,NA,0.5,1.1,NA,NA,NA
2019-04-03,1100,Celeste-Tel,23.6,27.2,2.8,1.2,0.3,NA,15.7,8.7,12.2,0.7,1.5,NA,1.6,1.6,NA,NA,NA
2019-04-04,4000,GAD3,20.9,31.1,NA,NA,NA,NA,14.9,9.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-05,1500,GESOP,21.0,29.8,NA,NA,NA,NA,14.5,10.6,12.0,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-05,1054,Simple Lógica,16.7,30.5,NA,NA,NA,NA,15.5,9.8,14.4,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-09,2000,GAD3,20.9,31.3,NA,NA,NA,NA,13.2,11.8,12.3,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-09,2000,GAD3,21.3,30.9,NA,NA,NA,NA,13.5,11.2,12.0,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-09,1407,IMOP,19.4,31.0,3.1,1.3,NA,NA,16.0,9.8,13.2,0.8,1.5,NA,0.8,1.3,NA,NA,NA
2019-04-10,1100,Celeste-Tel,23.9,27.3,2.8,1.2,0.3,NA,15.9,7.8,13.1,0.7,1.5,NA,1.5,1.6,0.5,NA,NA
2019-04-11,920,Demoscopia Servicios,20.8,27.9,2.3,1.5,0.2,NA,16.6,11.7,13.2,1.1,NA,NA,1.0,1.2,NA,NA,NA
2019-04-11,NA,GAD3,21.0,31.1,3.6,1.2,0.3,NA,14.4,11.2,11.4,0.7,1.4,NA,0.5,1.2,NA,NA,NA
2019-04-11,NA,Invymark,20.8,27.1,NA,NA,NA,NA,16.4,12.7,13.2,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-12,1800,SocioMétrica,19.1,29.9,3.2,1.3,0.3,NA,15.4,11.2,13.0,1.0,1.2,NA,0.8,1.4,0.4,NA,NA
2019-04-14,NA,NC Report,24.1,27.5,2.9,1.3,0.3,NA,15.8,9.1,12.1,0.8,NA,NA,1.8,1.3,0.4,NA,NA
2019-04-15,NA,Demoscopia Servicios,21.3,28.9,2.3,1.5,NA,NA,14.9,12.2,12.8,1.2,NA,NA,NA,1.3,NA,NA,NA
2019-04-15,1200,Top Position,22.3,27.8,3.2,1.2,NA,NA,13.1,14.2,12.2,NA,NA,NA,NA,1.6,NA,NA,NA
2019-04-16,1400,IMOP,19.3,30.4,3.2,1.2,0.3,NA,15.3,9.6,13.5,0.8,1.9,NA,0.8,1.4,0.3,NA,NA
2019-04-16,4775,Metroscopia,19.6,29.1,NA,NA,NA,NA,14.2,11.1,14.3,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-17,1100,Celeste-Tel,23.8,28.1,2.9,1.2,0.3,NA,15.8,7.7,12.9,0.8,1.4,NA,1.4,1.4,0.4,NA,NA
2019-04-17,1025,DYM,20.4,29.0,NA,NA,NA,NA,15.5,10.4,13.7,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-17,8000,Sigma Dos,20.1,30.3,3.8,1.3,NA,NA,15.0,10.2,13.2,NA,NA,NA,NA,1.3,NA,NA,NA
2019-04-18,2000,40dB,17.8,28.8,NA,NA,NA,NA,14.1,12.5,13.2,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-18,950,Demoscopia Servicios,21.6,28.4,2.4,1.4,0.3,NA,14.7,12.4,12.7,0.9,NA,NA,1.2,1.2,NA,NA,NA
2019-04-18,1000,Sondaxe,18.3,30.9,2.8,2.1,0.4,NA,13.8,10.5,13.6,0.8,NA,NA,NA,1.5,0.3,NA,NA
2019-04-19,NA,Invymark,20.4,28.1,3.3,1.3,NA,NA,15.2,12.7,13.0,NA,NA,NA,NA,1.3,NA,NA,NA
2019-04-19,1000,NC Report,23.8,28.1,2.9,1.3,0.3,NA,14.9,9.0,13.0,0.8,NA,NA,1.5,1.4,0.4,NA,NA
2019-04-20,1100,Celeste-Tel,23.5,28.9,2.9,1.2,0.3,NA,15.1,7.9,13.5,0.8,1.3,NA,1.3,1.5,0.4,NA,NA
2019-04-21,1800,SocioMétrica,18.2,29.5,3.3,1.1,0.2,NA,15.1,12.6,13.6,0.9,0.9,NA,1.1,1.3,0.3,NA,NA
2019-04-22,NA,Demoscopia Servicios,21.8,28.1,2.9,1.4,0.3,NA,14.4,12.7,12.6,0.9,NA,NA,1.1,1.3,NA,NA,NA
2019-05-11,2985,CIS,11.44,36.62,4.01,1.22,0.49,NA,16.3,5.35,15.33,NA,1.09,NA,0.73,1.22,0.49,NA,NA
2019-05-14,1058,Simple Lógica,18.6,33.7,NA,NA,NA,NA,21.7,3.2,14.8,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-31,NA,Invymark,15.4,33.6,NA,NA,NA,NA,15.1,8.4,13.3,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-07,1000,Demoscopia Servicios,21.1,30.4,NA,NA,NA,NA,17.6,7.9,10.8,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-11,1100,Celeste-Tel,19.4,30.6,3.9,1.5,0.7,NA,14.6,8.7,13.2,1.0,NA,NA,0.4,1.9,0.5,NA,NA
2019-06-11,1090,Simple Lógica,15.7,32.0,NA,NA,NA,NA,19.7,8.9,13.4,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-13,1000,NC Report,20.2,30.5,3.6,1.6,0.7,NA,14.9,8.0,12.7,1.1,NA,NA,0.4,1.9,0.6,NA,NA
2019-06-19,NA,GAD3,20.6,30.8,NA,NA,NA,NA,16.2,5.6,13.0,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-21,NA,Invymark,15.1,35.9,NA,NA,NA,NA,14.0,8.1,12.9,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-21,1000,Sigma Dos,19.4,32.6,4.2,1.5,NA,NA,13.1,8.0,13.2,NA,NA,NA,NA,1.7,NA,NA,NA
2019-06-25,8800,electoPanel,20.2,32.1,NA,NA,NA,NA,12.5,9.0,12.2,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-05,1100,Celeste-Tel,19.9,31.2,3.8,1.5,0.6,NA,14.4,8.4,13.2,0.9,NA,NA,0.4,1.8,0.5,NA,NA
2019-07-05,NA,Demoscopia Servicios,21.5,31.3,NA,NA,NA,NA,16.2,7.7,11.2,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-06,1200,Invymark,15.5,36.6,NA,NA,NA,NA,13.2,7.6,12.9,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-09,1037,Simple Lógica,17.9,32.7,NA,NA,NA,NA,13.1,9.3,15.2,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-11,2952,CIS (El Mundo estimate),15.7,32.6,NA,NA,NA,NA,15.3,8.1,15.0,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-12,1251,Metroscopia,19.0,31.0,NA,NA,NA,NA,13.0,8.0,13.0,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-19,NA,Invymark,16.1,36.7,NA,NA,NA,NA,12.9,7.3,12.5,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-26,1200,electoPanel,20.8,29.2,NA,NA,NA,NA,12.3,9.5,13.2,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-26,1000,SocioMétrica,18.2,29.3,NA,NA,NA,NA,16.2,8.7,14.3,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-01,NA,Invymark,17.0,36.1,NA,NA,NA,NA,12.6,6.5,12.3,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-05,1074,Simple Lógica,17.2,31.4,NA,NA,NA,NA,14.9,11.0,13.8,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,1100,Celeste-Tel,20.2,30.9,3.7,1.5,0.6,NA,14.3,8.3,13.4,0.9,NA,NA,0.4,1.8,0.5,NA,NA
2019-08-11,NA,NC Report,21.8,29.7,3.5,1.5,0.7,NA,14.1,7.8,12.9,1.2,NA,NA,0.4,2.0,0.6,NA,NA
2019-08-24,1000,NC Report,21.9,29.5,3.6,1.5,0.6,NA,13.9,7.7,13.1,1.1,NA,NA,0.5,1.8,0.5,NA,NA
2019-08-29,1000,Sigma Dos,19.0,33.4,4.3,1.5,NA,NA,11.8,8.3,14.2,NA,NA,NA,NA,1.1,NA,NA,NA
2019-08-30,1100,SocioMétrica,18.1,31.3,4.1,1.6,0.4,NA,12.2,9.7,13.9,1.1,NA,NA,0.8,1.8,0.4,NA,NA
2019-09-05,1100,Celeste-Tel,20.1,30.5,4.3,1.6,0.6,NA,14.1,8.0,13.7,1.0,NA,NA,0.5,1.7,0.6,NA,NA
2019-09-06,1000,GAD3,19.9,32.1,3.8,1.4,NA,NA,14.0,7.9,13.3,1.0,NA,NA,NA,1.9,0.4,NA,NA
2019-09-06,NA,Invymark,20.1,34.4,NA,NA,NA,NA,11.5,6.7,12.2,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-06,1089,Simple Lógica,18.4,30.6,NA,NA,NA,NA,13.6,12.1,13.8,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-12,1001,DYM,18.4,29.8,NA,NA,NA,NA,13.3,10.2,14.6,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-13,NA,Invymark,20.0,33.9,NA,NA,NA,NA,11.7,7.0,12.3,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-14,NA,Demoscopia Servicios,20.6,31.8,NA,NA,NA,NA,14.0,7.0,12.7,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-20,1544,40dB,23.5,30.3,NA,NA,NA,NA,13.3,8.6,14.0,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-20,NA,GAD3,20.3,31.6,3.4,1.3,NA,NA,13.1,9.6,13.4,1.0,NA,NA,NA,1.7,NA,NA,NA
2019-09-20,NA,Invymark,20.2,33.4,NA,NA,NA,NA,12.1,6.8,14.3,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-20,1837,Ipsos,19.8,28.0,3.7,1.5,NA,NA,14.2,9.8,15.2,NA,NA,NA,NA,1.7,NA,NA,NA
2019-09-20,1000,SocioMétrica,19.4,28.6,4.2,1.6,0.6,NA,11.9,10.0,14.5,1.2,NA,NA,0.8,1.8,0.3,NA,NA
2019-09-21,1000,NC Report,22.0,28.6,NA,NA,NA,NA,13.7,7.5,13.6,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-23,1100,Celeste-Tel,22.1,29.4,4.2,1.6,0.6,NA,13.4,7.0,14.1,1.1,NA,NA,0.7,1.7,0.5,NA,NA
2019-09-25,1207,GAD3,21.4,27.2,3.9,1.6,0.4,NA,11.3,9.6,12.4,1.0,NA,NA,NA,2.0,0.5,5.2,NA
2019-09-26,1001,Sondaxe,19.1,26.1,NA,1.3,NA,NA,10.3,10.1,12.1,NA,NA,NA,NA,NA,NA,6.4,NA
2019-10-03,1005,GESOP,19.6,28.0,3.2,NA,NA,NA,10.4,10.3,12.2,NA,NA,NA,NA,1.8,NA,5.5,1.5
2019-10-03,1227,IMOP,20.1,28.3,3.3,1.6,NA,NA,10.7,10.8,12.0,1.0,NA,NA,NA,2.2,NA,4.1,1.1
2019-10-04,1100,Celeste-Tel,21.8,27.2,4.2,1.6,0.7,NA,12.2,7.5,13.9,1.0,NA,NA,NA,1.6,0.5,5.1,0.5
2019-10-04,3121,GAD3,20.9,27.2,NA,NA,NA,NA,11.0,10.6,12.4,NA,NA,NA,NA,NA,NA,4.3,NA
2019-10-04,900,Hamalgama,22.1,26.1,4.3,1.6,0.6,NA,11.7,8.5,13.5,1.0,NA,NA,NA,1.7,0.5,4.6,0.6
2019-10-04,NA,Invymark,20.5,29.9,NA,NA,NA,NA,11.7,7.7,11.2,NA,NA,NA,NA,NA,NA,4.6,NA
2019-10-04,1046,Simple Lógica,19.1,29.1,NA,NA,NA,NA,10.0,12.2,12.5,NA,NA,NA,NA,NA,NA,5.2,NA
2019-10-04,1000,SocioMétrica,20.7,27.2,3.5,1.3,0.4,NA,10.6,10.9,11.7,1.1,NA,NA,NA,1.8,0.3,5.5,NA
2019-10-08,1600,Sigma Dos,21.3,27.9,3.6,1.6,NA,NA,10.0,10.2,12.6,NA,NA,NA,NA,1.7,NA,4.3,NA
2019-10-10,1000,Hamalgama,22.5,26.4,4.2,1.5,0.6,NA,10.6,9.8,13.4,1.0,NA,NA,NA,1.6,0.5,4.1,0.7
2019-10-11,1100,Celeste-Tel,22.2,27.3,4.2,1.6,0.7,NA,11.4,8.4,13.7,1.0,NA,NA,NA,1.5,0.4,4.9,0.7
2019-10-11,3121,GAD3,22.2,28.4,NA,NA,NA,NA,8.6,11.8,11.9,NA,NA,NA,NA,NA,NA,3.9,NA
2019-10-12,1000,SocioMétrica,20.9,27.4,3.2,1.4,0.3,NA,9.3,10.5,12.3,1.1,NA,NA,NA,1.7,0.2,5.1,1.5
2019-10-15,1250,electoPanel,21.4,27.7,3.9,1.5,0.6,NA,9.5,10.9,12.4,1.0,NA,NA,NA,1.5,0.4,4.8,NA
2019-10-15,1000,Hamalgama,22.7,26.5,4.2,NA,NA,NA,10.2,10.1,13.3,NA,NA,NA,NA,NA,NA,4.0,NA
2019-10-17,1100,Celeste-Tel,22.3,27.0,4.2,1.6,0.7,NA,11.1,9.1,13.4,1.0,NA,NA,NA,1.5,0.4,4.6,0.7
2019-10-17,2000,Ipsos,21.7,26.7,4.0,1.4,NA,NA,9.4,11.8,12.3,NA,NA,NA,NA,1.8,NA,4.6,NA
2019-10-17,1600,Sigma Dos,21.0,27.0,4.2,1.7,NA,NA,9.6,11.5,12.5,NA,NA,NA,NA,1.5,NA,4.6,NA
2019-10-18,3233,GAD3,23.0,28.7,3.8,1.5,0.3,NA,8.3,11.9,11.2,0.9,NA,NA,NA,1.6,0.5,3.7,0.9
2019-10-18,1000,Hamalgama,22.7,26.4,4.0,1.5,0.6,NA,10.0,10.7,13.1,1.0,NA,NA,NA,1.5,0.5,3.2,0.8
2019-10-18,NA,Invymark,20.6,29.6,NA,NA,NA,NA,11.2,9.0,11.3,NA,NA,NA,NA,NA,NA,4.3,NA
2019-10-18,NA,NC Report,22.8,27.2,4.1,1.7,NA,NA,9.8,10.6,12.7,NA,NA,NA,NA,NA,NA,4.1,NA
2019-10-18,NA,SocioMétrica,21.5,26.1,3.3,1.4,0.3,NA,9.7,11.7,11.8,0.9,NA,NA,NA,1.8,0.3,5.6,1.2
2019-10-22,1000,Hamalgama,22.8,26.5,4.0,NA,NA,NA,9.8,11.1,12.9,NA,NA,NA,NA,NA,NA,4.1,NA
2019-10-22,1600,Sigma Dos,21.4,27.3,4.2,1.6,NA,NA,8.8,12.0,12.7,NA,NA,NA,NA,1.5,NA,4.5,NA
2019-10-24,1100,Celeste-Tel,22.2,27.7,4.0,1.6,0.7,NA,10.0,10.5,12.9,1.0,NA,NA,NA,1.6,0.4,4.4,0.8
2019-10-24,2730,GAD3,21.7,27.3,NA,NA,NA,NA,8.9,13.5,12.7,NA,NA,NA,NA,NA,NA,2.8,NA
2019-10-25,1000,NC Report,23.0,27.5,4.0,1.7,NA,NA,9.0,11.3,12.1,NA,NA,NA,NA,NA,NA,4.3,NA
2019-10-26,1100,SocioMétrica,21.0,25.5,3.6,1.3,0.4,NA,9.3,12.2,12.2,1.0,NA,NA,NA,1.8,0.3,5.1,1.3
2019-10-27,1923,SYM Consulting,22.2,27.1,3.5,NA,NA,NA,10.3,13.8,9.6,NA,NA,NA,NA,NA,NA,3.3,NA
2019-10-29,2002,40db,21.2,27.3,NA,NA,NA,NA,8.3,13.7,12.4,NA,NA,NA,NA,NA,NA,4.4,NA
2019-10-29,1000,Hamalgama,22.5,27.1,3.9,1.5,0.6,NA,9.0,12.1,12.6,1.0,NA,NA,NA,1.5,0.4,3.8,1.1
2019-10-29,2000,Ipsos,19.4,26.0,3.5,1.5,NA,NA,10.0,14.0,13.0,NA,NA,NA,NA,2.1,NA,4.7,NA
2019-10-29,1800,Sigma Dos,20.6,27.5,4.0,1.4,NA,NA,8.9,13.4,13.5,NA,NA,NA,NA,1.2,NA,3.9,NA
2019-10-30,1005,DYM,19.4,26.8,NA,NA,NA,NA,10.0,13.6,12.5,NA,NA,NA,NA,NA,NA,3.3,NA
2019-10-31,7900,GAD3,21.6,27.4,3.5,1.5,0.4,NA,8.0,14.9,11.2,0.8,NA,NA,NA,1.4,0.4,2.8,1.6
2019-10-31,1504,GESOP,19.5,27.7,3.6,NA,NA,NA,8.0,14.2,13.4,NA,NA,NA,NA,1.5,NA,2.6,1.5
